"","locationID","Latitude","Longitude"
"819","14AR",35.0528,90.675
"820","AZU",35.275,94.2253
"821","FSM",35.3367,94.3675
"822","40AR",36.3928,93.9125
"823","1AR5",36.2994,94.5847
"824","70AR",35.9944,89.9972
"825","AR09",36.4139,94.4389
"826","52AR",35.28,92.2417
"827","1AR6",35.5033,92.1967
"828","30AR",35.5444,92.0561
"829","33AR",35.6022,92.1425
"830","7AR2",35.5572,92.1322
"831","36AR",35.2064,91.3189
"832","3AR5",35.1178,91.6119
"833","5M8",33.9239,93.1681
"834","20AR",35.3078,92.3203
"835","37AR",33.1825,91.6283
"836","0R6",33.5225,92.4603
"837","HRO",36.2614,93.1547
"838","3AR2",36.32,93.2017
"839","AR10",34.8067,91.6083
"840","6M0",34.7592,91.6381
"841","21AR",34.7175,91.5389
"842","HBZ",35.5117,92.0131
"843","3AR8",35.4667,91.9669
"844","HEE",34.5764,90.6758
"845","75AR",36.2961,92.2161
"846","06AR",35.5444,92.185
"847","2A6",34.5825,91.1653
"848","M18",33.72,93.6589
"849","6M2",36.2214,91.7556
"850","HOT",34.4781,93.0961
"851","78AR",34.9375,90.4708
"852","H34",36.0783,93.7547
"853","LRF",34.9167,92.1467
"854","79AR",34.8528,92.0483
"855","23AR",35.8258,90.5472
"856","JBR",35.8317,90.6464
"857","4AR9",35.7761,90.6467
"858","05AR",36.0006,93.5703
"859","M32",33.3461,91.3156
"860","3M0",36.3486,92.5572
"861","1AR8",35.3258,94.1867
"862","AR82",34.1711,92.6961
"863","AR83",34.1761,92.7011
"864","AR81",34.1622,92.6039
"865","LIT",34.7294,92.2244
"866","3AR6",34.7286,92.5164
"867","02AR",34.8225,92.4444
"868","2AR0",34.8681,91.9742
"869","1AR9",34.8139,92
"870","81AR",34.75,91.8489
"871","AR91",36.2258,94.0322
"872","3AR7",36.2878,94.1867
"873","24AR",34.1981,90.9528
"874","AGO",33.2275,93.2169
"875","M78",34.3333,92.7614
"876","MXA",35.8944,90.1544
"877","3AR0",34.8306,90.8533
"878","6M7",34.7828,90.81
"879","6M8",35.5356,90.4
"880","34AR",35.5811,90.3853
"881","4A5",35.8969,92.6589
"882","12AR",34.5156,90.9736
"883","AR34",34.9819,92.4453
"884","7M0",35.2283,91.0931
"885","AR46",35.1892,91.0483
"886","7M1",33.6203,91.3647
"887","42A",36.0711,91.83
"888","MEZ",34.5453,94.2028
"889","2AR6",33.8817,93.9283
"890","LLQ",33.6386,91.7511
"891","AR43",35.1,92.7836
"892","07AR",35.1944,92.8003
"893","BDQ",35.1361,92.7136
"894","MPJ",35.1389,92.9092
"895","7M3",34.5292,93.5294
"896","BPK",36.3689,92.4706
"897","7M2",35.8644,92.0903
"898","M77",33.9967,93.8383
"899","19AR",35.1567,92.2242
"900","43AR",35.6114,91.2414
"901","M19",35.6378,91.1764
"902","ORK",34.8331,92.2542
"903","AR55",34.7397,92.0903
"904","8AR1",36.4894,92.6422
"905","AR56",35.6,91.4333
"906","93AR",35.6208,89.9861
"907","7M4",35.6911,90.01
"908","7M5",35.5108,93.8394
"909","AR17",34.9833,90.915
"910","PGR",36.0639,90.5092
"911","3AR9",36.0519,90.3583
"912","AR19",35.2128,93.7522
"913","7M6",35.2989,93.6817
"914","7M7",36.3783,90.1661
"915","PBF",34.1744,91.9356
"916","M70",36.2456,90.9553
"917","AR93",36.4856,90.2803
"918","2AR7",33.8492,93.4792
"919","4F7",33.8039,93.3622
"920","7M8",36.25,90.3194
"921","AR11",36.2889,94.0903
"922","ROG",36.3725,94.1069
"923","2AR1",36.2922,94.0953
"924","AR12",35.3206,92.0186
"925","RUE",35.2592,93.0933
"926","2AR2",36.0153,91.7967
"927","7M9",36.3558,91.8308
"928","7AR4",35.2922,91.89
"929","26AR",35.2156,91.8078
"930","SRC",35.2106,91.7375
"931","9M8",34.3283,92.3511
"932","99A",34.4061,91.9589
"933","AR22",34.3814,91.9583
"934","46AR",34.8461,92.1722
"935","SLG",36.1919,94.49
"936","38AR",36.1189,94.4683
"937","ASG",36.1764,94.1192
"938","16AR",35.3011,92.5733
"939","55M",33.9261,91.8606
"940","4F8",33.4431,93.0544
"941","SGT",34.5994,91.575
"942","AR44",33.5125,94.0136
"943","TXK",33.4536,93.9911
"944","AR79",33.6931,91.3794
"945","5AR1",33.7125,91.4611
"946","2AR4",35.6708,90.5278
"947","5AR2",35.375,90.2064
"948","M27",34.8761,94.1094
"949","ARG",36.1247,90.925
"950","3M9",33.5606,92.0853
"951","0AR7",33.95,91.1811
"952","5AR7",35.6867,90.7936
"953","8M2",35.5903,90.9136
"954","AR27",35.9389,93.8458
"955","AWM",35.135,90.2344
"956","05XS",33.0792,91.5431
"957","AR97",35.22,92.4967
"958","AR50",35.2667,90.9833
"959","M65",35.2317,90.7617
"960","FAQ",14.2161,169.4236
"961","Z08",14.1844,169.67
"962","PPG",14.3317,170.7114
"963","HI36",14.2292,169.5111
"964","27AZ",33.9194,113.1678
"965","26AZ",34.0119,113.2031
"966","AZ04",33.9192,113.1903
"967","28AZ",33.9228,113.1814
"968","P01",32.4528,112.8614
"969","30AZ",33.25,112.8133
"970","E51",34.5958,113.1703
"971","31AZ",31.9636,110.2597
"972","E95",31.9997,110.3578
"973","P04",31.3639,109.8831
"974","BXK",33.4206,112.6861
"975","AZ05",33.1125,112.6617
"976","10AZ",33.3667,112.6189
"977","A09",34.8881,114.6167
"978","IFP",35.1561,114.5594
"979","A20",35.0056,114.565
"980","1AZ8",35.2958,114.3731
"981","19AZ",34.605,111.8653
"982","33AZ",34.7986,112.9703
"983","18AZ",33.8181,111.8981
"984","CGZ",32.955,111.7669
"985","CHD",33.2692,111.8111
"986","34AZ",33.2433,111.9131
"987","P19",33.2989,111.9156
"988","E91",36.1108,109.5756
"989","AZ46",34.7664,112.5492
"990","Z95",34.0033,110.4442
"991","CFT",32.9569,109.2111
"992","AZC",36.96,113.0139
"993","35AZ",31.8436,110.9767
"994","P08",32.9358,111.4267
"995","37AZ",32.9356,111.4844
"996","36AZ",32.9936,111.4508
"997","00AZ",34.3056,112.1647
"998","P52",34.73,112.035
"999","AZ06",32.8172,113.5269
"1000","AZ17",31.5022,109.3911
"1001","P03",31.3711,109.6903
"1002","DGL",31.3425,109.5064
"1003","DUG",31.4689,109.6036
"1004","E60",32.8067,111.5869
"1005","FLG",35.1403,111.6692
"1006","FHU",31.5883,110.3444
"1007","5AZ9",33.0328,109.9875
"1008","AZ25",33.6,111.6053
"1009","85V",35.7017,109.5167
"1010","GBN",32.8875,112.72
"1011","E63",32.9603,112.6736
"1012","GEU",33.5269,112.295
"1013","LUF",33.535,112.3831
"1014","P13",33.3531,110.6672
"1015","GYR",33.4236,112.3744
"1016","GCN",35.9522,112.1469
"1017","40G",35.6506,112.1481
"1018","14AZ",31.9083,111.1222
"1019","68AZ",35.475,113.7692
"1020","6AZ2",34.6167,110.6281
"1021","03AZ",31.4333,110.0839
"1022","P14",34.9406,110.1383
"1023","11AZ",31.6836,110.29
"1024","AZ21",31.7458,110.2478
"1025","0V7",36.715,110.2319
"1026","38AZ",36.4717,110.4178
"1027","E67",33.0472,110.9092
"1028","73AZ",35.2019,113.3608
"1029","IGM",35.2594,113.9381
"1030","4AZ6",34.9981,113.4617
"1031","AZ97",35.3483,113.6889
"1032","AN01",32.8167,110.3167
"1033","AZ45",32.7292,110.2964
"1034","HII",34.5711,114.3583
"1035","AZ09",34.8,114.1125
"1036","AZ90",33.3533,112.1275
"1037","AZ60",33.505,112.4736
"1038","MZJ",32.5097,111.3253
"1039","0AZ1",32.3008,111.3236
"1040","AZ03",36.7344,111.7528
"1041","L41",36.8108,111.6444
"1042","41AZ",32.9861,112.0256
"1043","40AZ",33.0789,112.1292
"1044","2AZ5",32.8864,112.13
"1045","AZ43",33.0639,112.1639
"1046","AZ78",33.0111,112.2817
"1047","2AZ4",33.0536,112.1458
"1048","AZ13",33.0169,112.2814
"1049","AZ31",32.9967,112.2725
"1050","3AZ2",33.0803,111.9833
"1051","2AZ9",31.6022,109.6514
"1052","L25",36.0933,114.0467
"1053","FFZ",33.4608,111.7283
"1054","0AZ4",32.9822,112.2872
"1055","1AZ0",33.1119,112.2692
"1056","5AZ6",32.925,112.2594
"1057","0AZ5",33.8658,112.6033
"1058","12AZ",33.8539,112.6533
"1059","AZ32",33.8475,112.5881
"1060","AZ28",33.8214,112.5731
"1061","OLS",31.4178,110.8478
"1062","AZ82",34.3972,110.5297
"1063","PGA",36.9261,111.4483
"1064","44AZ",36.9319,111.9697
"1065","29AZ",32.9056,112.9003
"1066","AZ26",31.3692,110.125
"1067","P20",34.1506,114.2711
"1068","AZ74",31.355,110.3739
"1069","AZ57",34.9308,112.5125
"1070","PAN",34.2569,111.3392
"1071","L37",35.5269,113.2475
"1072","1G4",35.9903,113.8164
"1073","3AZ5",35.5722,113.2925
"1074","P48",33.8006,112.2508
"1075","DVT",33.6883,112.0825
"1076","A39",32.9917,111.9172
"1077","PHX",33.4342,112.0117
"1078","IWA",33.3078,111.6556
"1079","E37",32.8478,109.8817
"1080","P10",35.7917,110.4233
"1081","25AZ",31.8158,109.0572
"1082","AZ27",34.91,112.5342
"1083","PRC",34.6544,112.4197
"1084","15AZ",33.7444,114.4772
"1085","5AZ3",33.2125,111.6172
"1086","47AZ",33.2242,111.5936
"1087","AZ63",32.5278,111.1958
"1088","48AZ",34.6508,111.7883
"1089","50AZ",36.0597,110.5883
"1090","SAD",32.8533,109.635
"1091","2AZ1",33.7592,113.6156
"1092","AZ40",33.7875,113.6425
"1093","0AZ2",33.7781,113.6417
"1094","4AZ7",33.3778,110.4617
"1095","44A",32.5164,114.6983
"1096","E77",32.6364,110.6472
"1097","SDL",33.6228,111.9106
"1098","SEZ",34.8486,111.7883
"1099","P23",35.335,112.8861
"1100","52AZ",35.3833,113.3008
"1101","E78",31.9328,111.8944
"1102","SOW",34.2656,110.0056
"1103","21AZ",34.3522,109.97
"1104","16AZ",34.5089,112.68
"1105","3AZ8",32.7622,109.6533
"1106","54AZ",32.6008,114.6658
"1107","D68",34.1294,109.3108
"1108","09AZ",31.9253,110.0381
"1109","SJN",34.5186,109.3789
"1110","5AZ7",32.8472,111.95
"1111","AZ61",32.9017,112.2381
"1112","55AZ",32.8739,111.96
"1113","AZ49",32.8956,112.2539
"1114","E81",33.2778,111.1269
"1115","TYL",34.4528,110.115
"1116","U30",36.0206,114.335
"1117","74AZ",31.6197,110.0472
"1118","P29",31.6714,110.0217
"1119","99AZ",33.3956,113.2231
"1120","56AZ",33.4819,113.0022
"1121","AZ85",33.5339,112.9603
"1122","T03",36.0928,111.3831
"1123","DMA",32.1664,110.8831
"1124","6AZ8",31.9411,111.1203
"1125","57AZ",32.4467,111.0028
"1126","AVQ",32.4094,111.2183
"1127","4AZ0",32.2989,111.3172
"1128","RYN",32.1422,111.1744
"1129","TUS",32.1161,110.9411
"1130","AZ01",33.8478,113.5703
"1131","60AZ",33.8381,113.4542
"1132","AZ50",35.7147,114.4814
"1133","E24",33.8106,109.9858
"1134","1Z1",36.2564,113.2308
"1135","23AZ",34.0194,112.8258
"1136","AZ64",33.9522,112.6867
"1137","E25",33.9706,112.7953
"1138","AZ14",32.0247,109.9597
"1139","P33",32.2456,109.8947
"1140","4AZ9",32.1131,109.7617
"1141","02AZ",32.3764,109.9372
"1142","CMR",35.3056,112.1947
"1143","AZ77",35.2383,111.9358
"1144","RQE",35.6519,109.0675
"1145","INW",35.0219,110.7225
"1146","58AZ",34.0936,110.9328
"1147","24AZ",34.1581,110.9353
"1148","AZ34",34.6914,114.0978
"1149","NYL",32.6567,114.6061
"1150","LGF",32.86,114.3967
"1151","52CL",34.5375,117.4606
"1152","11CL",34.63,117.6533
"1153","0CL1",34.5694,117.5556
"1154","A26",41.1864,120.9544
"1155","L54",32.9558,116.2944
"1156","L70",34.5025,118.3147
"1157","0CA8",33.4278,116.8425
"1158","1CA6",32.765,116.7225
"1159","AAT",41.4831,120.5653
"1160","CA06",41.4178,120.5692
"1161","A24",41.4122,120.6842
"1162","CL88",41.4472,120.5844
"1163","53CL",38.8597,123.5906
"1164","2O3",38.58,122.4356
"1165","54CL",33.5208,116.7967
"1166","APV",34.5753,117.1861
"1167","27CA",34.5611,117.0806
"1168","2CL2",39.0111,122.0978
"1169","ACV",40.9781,124.1086
"1170","5CL8",35.1761,118.9231
"1171","5CL9",37.1414,119.5078
"1172","AUN",38.9547,121.0817
"1173","AVX",33.405,118.4158
"1174","CA69",36.0042,120.1422
"1175","0O2",35.2864,116.0817
"1176","L45",35.3247,118.9958
"1177","10CL",35.3681,119.1947
"1178","6CL0",35.5261,119.1017
"1179","BFL",35.4339,119.0578
"1180","7CA2",35.1767,118.9272
"1181","BNG",33.9225,116.8506
"1182","00CA",35.3506,116.8883
"1183","5CA4",34.7533,116.1542
"1184","O02",39.8186,120.3528
"1185","O55",41.1394,121.1239
"1186","L35",34.2639,116.8561
"1187","CL23",39.4597,121.6961
"1188","BIH",37.3731,118.3636
"1189","9CA6",37.8692,118.095
"1190","1CA4",33.8694,114.5269
"1191","BLH",33.6192,114.7169
"1192","56CL",33.5919,114.6056
"1193","44CA",33.6792,114.6436
"1194","D83",39.0139,123.3819
"1195","57CL",35.0036,117.6069
"1196","58CL",33.1917,116.2758
"1197","L08",33.2589,116.3211
"1198","BWC",32.9931,115.5169
"1199","4CA2",37.9469,121.6475
"1200","O57",38.2642,119.2228
"1201","F25",39.4553,121.2917
"1202","60CL",38.5989,121.5606
"1203","BUR",34.2006,118.3586
"1204","L62",35.3533,119.4797
"1205","C83",37.8283,121.6258
"1206","CA90",34.5139,115.5194
"1207","CXL",32.6694,115.5133
"1208","62CL",35.4072,118.5
"1209","L71",35.1511,118.0167
"1210","CLR",33.1314,115.5214
"1211","CA38",39.6514,120.4386
"1212","CMA",34.2139,119.0944
"1213","66CA",35.6078,121.1103
"1214","O61",38.6839,120.9875
"1215","CA62",35.7192,120.7681
"1216","63CL",38.7167,122.1386
"1217","CRQ",33.1283,117.28
"1218","64CL",33.8564,118.2772
"1219","65CL",36.5144,119.7639
"1220","O59",41.5536,120.1656
"1221","49X",34.5289,114.4322
"1222","O05",40.2822,121.2411
"1223","CL90",39.6889,121.7839
"1224","CIC",39.7953,121.8583
"1225","4CA7",39.6708,121.8858
"1226","O23",39.7197,121.8706
"1227","NID",35.6856,117.6919
"1228","CNO",33.9747,117.6364
"1229","L77",33.665,115.71
"1230","67CA",37.0728,120.3783
"1231","2O6",37.1133,120.2469
"1232","66CL",36.9986,120.4647
"1233","0CL3",32.6331,116.8931
"1234","CN13",38.4433,121.5089
"1235","O60",38.7761,122.9928
"1236","CL24",36.85,119.51
"1237","3O8",36.2481,120.2383
"1238","C80",36.1631,120.2939
"1239","O22",38.0306,120.4144
"1240","O08",39.1792,121.9933
"1241","67CL",39.2011,122.0486
"1242","CPM",33.89,118.2436
"1243","CCR",37.9897,122.0569
"1244","CRO",36.1028,119.5947
"1245","24CL",36.0889,119.5425
"1246","0O4",39.9436,122.1711
"1247","AJO",33.8978,117.6025
"1248","CA04",40.3464,122.3389
"1249","68CA",40.3611,122.2158
"1250","O09",39.7906,123.2664
"1251","CEC",41.7803,124.2367
"1252","NRC",37.4081,121.1094
"1253","CL25",34.9356,119.4517
"1254","3CA3",34.9222,119.5258
"1255","DAG",34.8536,116.7867
"1256","CL18",34.555,115.3561
"1257","17CL",37.0881,122.2736
"1258","69CL",38.6156,121.7475
"1259","EDU",38.5314,121.7864
"1260","DWA",38.5789,121.8567
"1261","70CL",36.2958,116.4258
"1262","L06",36.4606,116.8797
"1263","L09",36.6039,117.1592
"1264","DLO",35.7456,119.2364
"1265","71CL",39.3528,122.0939
"1266","L64",33.7478,115.3253
"1267","72CL",34.1342,115.1192
"1268","73CL",33.6989,115.6369
"1269","74CL",35.2569,118.8333
"1270","D63",40.4919,123.5983
"1271","13CL",38.3814,121.8236
"1272","A32",41.8872,121.9756
"1273","28CA",36.9625,120.6303
"1274","CL01",36.9,120.6678
"1275","76CL",37.0889,120.5011
"1276","CA71",38.44,120.8869
"1277","77CL",36.7178,119.1369
"1278","1O6",41.2631,122.2722
"1279","9L2",34.9908,117.8631
"1280","EDW",34.9086,117.8839
"1281","23CN",32.7889,115.5297
"1282","NJK",32.8292,115.6717
"1283","99CL",34.625,117.605
"1284","EMT",34.0861,118.0347
"1285","90CL",39.5722,122.6094
"1286","E27",38.3922,121.3308
"1287","8CL2",38.4236,121.2275
"1288","CL04",38.4108,121.235
"1289","BLU",39.275,120.7097
"1290","8CL1",33.1861,117.0019
"1291","37CL",33.3244,116.9903
"1292","O33",40.7808,124.2122
"1293","O19",40.7192,123.9272
"1294","EKA",40.8033,124.1128
"1295","O63",36.2425,119.1497
"1296","SUU",38.2628,121.9275
"1297","O89",41.0189,121.4333
"1298","L18",33.3542,117.2508
"1299","L73",35.5964,119.1283
"1300","CN29",37.9353,121.0156
"1301","F34",36.86,120.4644
"1302","5CA7",36.3361,120.2475
"1303","41CA",40.3178,123.2539
"1304","A28",41.8764,120.1467
"1305","82CL",39.4744,123.7956
"1306","BYS",35.2806,116.63
"1307","23CA",41.625,122.765
"1308","A30",41.5578,122.855
"1309","FOT",40.5539,124.1328
"1310","11CA",36.6733,119.7217
"1311","CN38",38.3414,121.4375
"1312","F72",38.3039,121.4292
"1313","02CL",34.7611,119.0589
"1314","37CN",36.9144,119.7858
"1315","FCH",36.7322,119.8203
"1316","FAT",36.7761,119.7181
"1317","E79",36.8403,119.8694
"1318","FUL",33.8719,117.9797
"1319","2CL9",38.3344,121.3036
"1320","51CL",38.2306,121.2222
"1321","O16",40.0856,123.8142
"1322","0O9",41.8456,123.9847
"1323","29CN",38.85,120.8344
"1324","E36",38.9211,120.8647
"1325","CL29",34.835,114.9572
"1326","CL46",34.7678,118.7317
"1327","09CL",39.1139,121.0567
"1328","GOO",39.2239,121.0031
"1329","3CA7",36.3283,121.1867
"1330","35CN",39.1,121.9344
"1331","53CN",39.075,121.9178
"1332","45CN",37.8803,120.1936
"1333","E45",37.8617,120.1778
"1334","E55",38.8017,123.5306
"1335","3O1",37.2606,120.9644
"1336","HAF",37.5133,122.5011
"1337","9CL5",36.2753,119.6406
"1338","HJO",36.3167,119.6278
"1339","87CA",36.4,119.6175
"1340","36S",41.7906,123.3889
"1341","HHR",33.9228,118.3353
"1342","F62",40.5469,123.1794
"1343","HWD",37.6589,122.1217
"1344","O31",38.6528,122.8986
"1345","19CL",34.7122,117.3508
"1346","CA70",34.7581,117.4967
"1347","86CL",33.5972,116.8828
"1348","HMT",33.7339,117.0225
"1349","65CN",38.3042,121.2511
"1350","AHC",40.2658,120.1506
"1351","H37",40.1386,120.18
"1352","L26",34.3769,117.3161
"1353","CL84",37.3883,120.9275
"1354","9CL2",36.8717,121.3372
"1355","1C9",36.9533,121.4656
"1356","CVH",36.8933,121.4103
"1357","L04",32.845,115.2686
"1358","O21",41.0414,123.6678
"1359","H47",40.6256,123.4686
"1360","IPL",32.8342,115.5786
"1361","NRS",32.5667,117.1167
"1362","2O7",36.8164,118.205
"1363","IYK",35.6586,117.8294
"1364","CA19",38.2639,120.9233
"1365","CA20",38.4306,121.015
"1366","5CA8",38.2564,120.9317
"1367","9CL4",35.2833,115.1925
"1368","O70",38.3767,120.7939
"1369","L78",32.6158,116.1653
"1370","08CL",37.8597,120.5544
"1371","6CL9",37.9217,120.5153
"1372","L80",34.1542,116.2522
"1373","04CL",33.0817,116.4414
"1374","46CA",32.9708,116.4092
"1375","68CN",36.0222,118.0953
"1376","91CL",35.99,118.0803
"1377","L05",35.7283,118.4197
"1378","KIC",36.2283,121.1214
"1379","S51",41.5119,123.9956
"1380","CA09",41.8861,122.8444
"1381","32CL",38.8333,121.7178
"1382","CN19",37.9331,121.6128
"1383","POC",34.0917,117.7817
"1384","2CN8",34.3042,117.1514
"1385","CA42",33.6436,117.4292
"1386","CA89",33.63,117.3017
"1387","1O2",38.9906,122.9008
"1388","0CL6",34.6947,118.2831
"1389","WJF",34.7411,118.2186
"1390","1CL1",34.7942,118.2775
"1391","9CL1",37.1911,120.2764
"1392","97CA",34.9892,118.9144
"1393","O24",37.9578,119.1058
"1394","NLC",36.3331,119.9522
"1395","32CA",36.3333,119.825
"1396","CN15",36.3692,119.7861
"1397","6CA8",34.8564,117.1375
"1398","9CL3",41.2403,120.5261
"1399","LHM",38.9092,121.3514
"1400","90CA",38.0036,121.1186
"1401","LLR",39.2619,123.7536
"1402","CA10",41.6172,122.3192
"1403","18CL",39.2861,121.6942
"1404","LVK",37.6933,121.8203
"1405","63CN",37.6614,121.6936
"1406","46CN",34.4847,117.8264
"1407","12CA",38.1097,121.1692
"1408","CL11",38.1347,121.2197
"1409","O20",38.0917,121.3594
"1410","1O3",38.2025,121.2692
"1411","L53",38.0842,121.3164
"1412","8CA8",38.0672,121.2075
"1413","LPC",34.6656,120.4675
"1414","VBG",34.7297,120.5769
"1415","O26",36.5883,118.0519
"1416","LGB",33.8178,118.1517
"1417","SLI",33.79,118.0514
"1418","LAX",33.9425,118.4072
"1419","WHP",34.2594,118.4133
"1420","LSN",37.0639,120.87
"1421","36CN",35.6364,120.0094
"1422","L84",35.6247,119.6861
"1423","2CN4",35.6664,119.8964
"1424","80CA",38.8175,120.9225
"1425","4CL4",34.4544,117.0264
"1426","7CA1",34.4147,116.6225
"1427","51CA",34.4236,116.6169
"1428","6CA1",41.7428,121.8783
"1429","77CA",37.1208,119.9881
"1430","49CL",36.9056,120.1775
"1431","MAE",36.9886,120.1125
"1432","48CN",37.0572,120.1439
"1433","MMH",37.6242,118.8378
"1434","CN42",40.4458,121.8822
"1435","OAR",36.6814,121.7617
"1436","5CL0",37.3406,119.8622
"1437","6CL4",37.4594,119.7422
"1438","MPI",37.5108,120.0394
"1439","M45",38.7347,119.7669
"1440","BAB",39.1361,121.4364
"1441","22CL",39.3,121.3594
"1442","9CL7",39.325,121.3594
"1443","MYV",39.0978,121.5697
"1444","8CL6",39.2886,122.1892
"1445","CA11",41.2733,122.1222
"1446","M90",36.7586,120.3714
"1447","MER",37.3806,120.5683
"1448","35CL",37.2319,120.4789
"1449","15CL",37.3428,120.4036
"1450","MCE",37.2847,120.5139
"1451","92CL",39.1033,121.8503
"1452","38CN",39.1094,121.8839
"1453","CN44",37.6206,121.1631
"1454","5CL3",37.6681,121.1986
"1455","MOD",37.6258,120.9544
"1456","4CA8",37.6406,121.1617
"1457","CN37",35.3831,118.225
"1458","MHV",35.0586,118.1506
"1459","1CL2",34.9425,118.1697
"1460","1O5",41.7306,122.5456
"1461","SIY",41.7814,122.4681
"1462","MRY",36.5869,121.8431
"1463","NUQ",37.4161,122.0492
"1464","2CN3",33.5111,117.3286
"1465","F70",33.5742,117.1283
"1466","APC",38.2133,122.2806
"1467","EED",34.7664,114.6233
"1468","L88",34.94,119.6856
"1469","79CL",39.325,121.0761
"1470","63CA",33.4811,115.8742
"1471","DVO",38.1436,122.5561
"1472","O27",37.7564,120.8003
"1473","OAK",37.7214,122.2208
"1474","L52",35.1014,120.6222
"1475","NFG",33.3011,117.3553
"1476","NXF",33.2856,117.4564
"1477","OKB",33.2181,117.3514
"1478","0CA6",32.7494,116.0161
"1479","L90",33.1478,116.1317
"1480","6CL6",37.175,119.6094
"1481","ONT",34.0561,117.6011
"1482","O37",39.7203,122.1464
"1483","OVE",39.4878,121.6219
"1484","97CL",39.4603,121.5806
"1485","OXR",34.2008,119.2072
"1486","UDD",33.7483,116.2747
"1487","TRM",33.6267,116.1597
"1488","PSP",33.8297,116.5067
"1489","CL13",34.5153,117.7619
"1490","04CA",34.5639,117.675
"1491","8CL0",34.5889,117.8258
"1492","PMD",34.6294,118.0844
"1493","PAO",37.4611,122.115
"1494","CN98",33.2456,114.7103
"1495","CA92",39.7106,121.6164
"1496","5CL7",34.3081,114.1867
"1497","33CL",35.5683,120.7975
"1498","PRB",35.6728,120.6269
"1499","CA02",37.4686,121.1694
"1500","CL33",33.3106,116.9981
"1501","52CN",40.3444,121.7747
"1502","L65",33.7647,117.2189
"1503","43CN",38.1853,122.6022
"1504","O69",38.2578,122.6056
"1505","54CN",38.7542,120.8992
"1506","7CL9",38.6964,120.7314
"1507","PVF",38.7242,120.7533
"1508","01CL",38.8,120.7344
"1509","CA03",37.35,120.2942
"1510","59CN",38.835,121.5297
"1511","CA07",38.8403,121.5617
"1512","27CL",38.7472,121.5728
"1513","25CL",38.8667,121.4844
"1514","NTD",34.1192,119.1194
"1515","20CL",38.7494,122.3675
"1516","05CL",38.6108,122.3914
"1517","PTV",36.0297,119.0628
"1518","CA75",32.6381,116.6392
"1519","2O1",39.9439,120.9453
"1520","6CA6",38.3278,120.4772
"1521","CA76",33.0703,116.7519
"1522","RNM",33.0392,116.9153
"1523","RIU",38.4867,121.1028
"1524","57CN",38.4692,121.0753
"1525","O39",40.8033,120.3661
"1526","0CL0",37.1181,119.9133
"1527","49CN",40.0161,122.39
"1528","RBL",40.1506,122.2522
"1529","O85",40.5742,122.4075
"1530","RDD",40.5089,122.2933
"1531","CA53",40.6725,122.3417
"1532","REI",34.0853,117.1464
"1533","CA13",36.6069,119.4633
"1534","42CN",36.7092,119.4047
"1535","O32",36.6708,119.4511
"1536","L67",34.1294,117.4017
"1537","07CL",39.4978,121.7714
