OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,miles_length
11789,1105089436056,I- 275,M,S1100,1316.887073837368500,0.818274054560877
11790,1105089436057,I- 275,M,S1100,1150.677678586586600,0.714996531028313
11791,1105089436058,I- 275,M,S1100,1221.864806709751700,0.759230073234895
11792,1105089436064,Sheridan Expy,M,S1100,125.656780680312120,0.078079347465023
11793,1105089436065,Sheridan Expy,M,S1100,2476.628014724172800,1.538902224426936
11794,1105089436079,US Rte 1,U,S1100,1971.165737470013900,1.224823154737917
11795,1105089436128,I- 94,I,S1100,23466.184068493745000,14.581181609479145
11796,1105089436130,I- 94,I,S1100,1306.381797866172500,0.811746391761225
11797,1105089436171,I- 94,I,S1100,838.410823147359680,0.520963290835094
11798,1105089436172,I- 94,I,S1100,23463.261027006971000,14.579365319338137
11799,1105089436201,I- 295,I,S1100,8771.174635164559700,5.450144340063584
11800,1105089436221,Major Deegan Expy,M,S1100,10574.238778258674000,6.570514215594129
11801,1105089436222,Major Deegan Expy,M,S1100,3028.730702541298800,1.881962243671890
11802,1105089436361,Major Deegan Expy,M,S1100,1094.485977568442600,0.680080696604634
11803,1105089436362,Major Deegan Expy,M,S1100,10573.900985253997000,6.570304321171872
11804,1105089436363,Major Deegan Expy,M,S1100,506.591138727310070,0.314780510285578
11805,1105089436365,I- 71,I,S1100,30983.942653699425000,19.252490881883620
11806,1105089436382,I- 71,I,S1100,31130.586381292989000,19.343610887492186
11807,1105089436383,Cross Bronx Expy,M,S1100,10450.416443154152000,6.493574737483884
11808,1105089436384,Clearview Expy,M,S1100,7659.632514220866100,4.759465468511293
11809,1105089436430,US Hwy 220 N,U,S1100,531.926033098766770,0.330522852321630
11810,1105089436431,US Hwy 220 N,U,S1100,464.904789463435920,0.288877865548855
11811,1105089436476,I- 490,I,S1100,4069.447081216036200,2.528632127327578
11812,1105089436477,I- 490,I,S1100,4059.988681669233800,2.522754962078878
11813,1105089436512,Cross Westchester Expy,M,S1100,4730.382461832323300,2.939317511400545
11814,1105089436513,Cross Westchester Expy,M,S1100,24.885454896574874,0.015463073852244
11815,1105089436514,Cross Westchester Expy,M,S1100,25.347942067313706,0.015750449482168
11816,1105089436525,I- 75,I,S1100,39561.577217710023000,24.582375237709019
11817,1105089436526,I- 75,I,S1100,39538.888618870391000,24.568277224193928
11818,1105089436529,I- 90,I,S1100,48558.337679348988000,30.172691831375783
11819,1105089436530,I- 5,I,S1100,40705.914094652973000,25.293431785140267
11820,1105089436531,Cross Bronx Expy,M,S1100,802.613938448046950,0.498720182397405
11821,1105089436532,Cross Bronx Expy,M,S1100,3086.212240828784600,1.917679544214477
11822,1105089436533,Cross Bronx Expy,M,S1100,7364.272646823374100,4.575937722623678
11823,1105089436541,I- 895,I,S1100,2442.159705255058300,1.517484652712936
11824,1105089448160,I- 471,I,S1100,1474.741722421267900,0.916360189578998
11825,1105089448174,US Hwy 51,U,S1100,15346.209390935723000,9.535673354184649
11826,1105089448177,US Hwy 51,U,S1100,14152.353977260613000,8.793847476085073
11827,1105089448180,US Hwy 51,U,S1100,26.635495914526349,0.016550496751182
11828,1105089448182,US Hwy 51,U,S1100,28.986087996311444,0.018011084034324
11829,1105089448186,US Hwy 51,U,S1100,15485.706944217671000,9.622352941822122
11830,1105089448189,US Hwy 51,U,S1100,14152.103465166711000,8.793691815397938
11831,1105089448270,Whitestone Expy,M,S1100,4343.203491713764400,2.698736134292470
11832,1105089448301,I- 71,I,S1100,31765.928514048210000,19.738393396434311
11833,1105089448340,I- 71,I,S1100,32257.989283655679000,20.044145171993751
11834,1105089448344,Fort Washington Way,M,S1100,1747.917857114708800,1.086103630596687
11835,1105089458331,I- 65,I,S1100,52006.024716007014000,32.314980951218374
11836,1105089458332,I- 65,I,S1100,4828.431966953858100,3.000242527445918
11837,1105089458444,I- 65,I,S1100,52091.574249528749000,32.368138860542089
11838,1105089458445,I- 65,I,S1100,4710.919998245290100,2.927224121384423
11839,1105089458623,I- 678,I,S1100,15107.970656319643000,9.387638963688515
11840,1105089458833,US Hwy 85,U,S1100,24347.355161768508000,15.128714847203694
11841,1105089458834,US Hwy 85,U,S1100,18554.443463464180000,11.529173597799632
11842,1105089458835,US Hwy 87,U,S1100,76970.429958706518000,47.827112176046015
11843,1105089458836,US Hwy 87,U,S1100,18569.580022556376000,11.538579000758277
11844,1105089458837,US Hwy 87,U,S1100,77031.067626154269000,47.864790600405513
11845,1105089458838,US Hwy 87,U,S1100,18554.443463464180000,11.529173597799632
11846,1105089458839,I- 25,I,S1100,76970.429958706518000,47.827112176046015
11847,1105089458840,I- 25,I,S1100,75957.085583978755000,47.197450433100428
11848,1105089458846,I- 25,I,S1100,77031.067626154269000,47.864790600405513
11849,1105089458847,I- 25,I,S1100,75932.508699497106000,47.182179095631327
11850,1105089458850,US Hwy 85,U,S1100,24349.710036222816000,15.130178095424435
11851,1105089458851,US Hwy 85,U,S1100,18569.580022556376000,11.538579000758277
11852,1105089459713,State Rd 421,S,S1100,11246.894135058219000,6.988482040676169
11853,1105089459721,State Rd 421,S,S1100,1974.242830231849000,1.226735167711930
11854,1105089459726,State Rd 421,S,S1100,7296.271026459992800,4.533683559212909
11855,1105089459875,State Rd 421,S,S1100,7526.032044349868600,4.676450151295049
11856,1105089459877,State Rd 421,S,S1100,6481.941354437712100,4.027683572036185
11857,1105089460335,Lunalilo Fwy,M,S1100,364.872687073303440,0.226720923138825
11858,1105089464585,I- 10,I,S1100,972.353838942883270,0.604191455795160
11859,1105089464999,US Hwy 13,U,S1100,6774.359802799935100,4.209383608526411
11860,1105089465139,Mojave Fwy,M,S1100,166793.705649543870000,103.640596455532550
11861,1105089465194,I- 15,I,S1100,166793.705649543870000,103.640596455532550
11862,1105089465303,I- 85,I,S1100,67456.842455071281000,41.915654789396406
11863,1105089465356,I- 295,I,S1100,6774.359802799935100,4.209383608526411
11864,1105089465386,I- 20,I,S1100,28528.935409003640000,17.727023154237266
11865,1105089465387,I- 20,I,S1100,19952.794317167471000,12.398066797141466
11866,1105089465388,I- 20,I,S1100,8744.547533409706400,5.433599059190974
11867,1105089468507,US Hwy 36,U,S1100,27.714123494890675,0.017220723516317
11868,1105089469134,I-894,M,S1100,2123.841110309572300,1.319691043448356
11869,1105089469204,I- 894,I,S1100,1277.798473761808500,0.793985573106098
11870,1105089470699,US Hwy 31,U,S1100,1126.945585991170400,0.700250121850890
11871,1105089471951,State Hwy 112,S,S1100,5307.407646150481900,3.297863621037633
11872,1105089474880,US Hwy 31,U,S1100,22294.895370622005000,13.853378010438577
11873,1105089474935,I- 27,I,S1100,1741.181709556503800,1.081917990928655
11874,1105089474977,I- 86,I,S1100,11356.165979219355000,7.056380280963793
11875,1105089474990,I- 240,I,S1100,33004.658690887372000,20.508103103854729
11876,1105089474995,I- 240,I,S1100,32668.559213828943000,20.299260988769657
11877,1105089474996,I- 43,I,S1100,26724.309219767383000,16.605682670174271
11878,1105089474997,I- 43,I,S1100,11964.252268611477000,7.434226827891948
11879,1105089475002,I- 43,I,S1100,346.553423498633720,0.215337883256648
11880,1105089475015,Southern Tier Expy,M,S1100,11356.165979219355000,7.056380280963793
11881,1105089475027,US Hwy 23,U,S1100,30671.745171166876000,19.058500747929923
11882,1105089475031,US Hwy 36,U,S1100,33623.037843323531000,20.892345326572716
11883,1105089475034,US Hwy 36,U,S1100,37925.304685256539000,23.565644656858424
11884,1105089475044,I- 79,I,S1100,36655.431219048776000,22.776583445295930
11885,1105089475045,US Hwy 36,U,S1100,33946.821790930284000,21.093534941744402
11886,1105089475046,US Hwy 36,U,S1100,38356.721683007090000,23.833714214961947
11887,1105089475052,I- 195,I,S1100,88.853027205718575,0.055210601027291
11888,1105089475053,I- 195,I,S1100,196.474597134020060,0.122083410498207
11889,1105089475061,I- 195,I,S1100,13109.728776905746000,8.145991507998408
11890,1105089475064,I- 275,I,S1100,36450.661611295356000,22.649345764468087
11891,1105089475066,I- 275,I,S1100,36089.530859366416000,22.424949967380929
11892,1105089475067,US Hwy 87,U,S1100,1816.436096406486100,1.128678805484901
11893,1105089475076,US Hwy 87,U,S1100,1741.181709556503800,1.081917990928655
11894,1105089475086,Julia Tuttle Cswy,M,S1100,13109.728776905746000,8.145991507998408
11895,1105089475108,Sam Cooper Blvd,M,S1100,18952.249672161859000,11.776358421606886
11896,1105089475124,State Hwy 112,S,S1100,7789.360881014030400,4.840074777233623
11897,1105089475131,I- 27,I,S1100,1816.436096406486100,1.128678805484901
11898,1105089475155,I- 43,I,S1100,28253.666879626617000,17.555979562040715
11899,1105089475156,I- 890,I,S1100,12690.491684148450000,7.885490176845399
11900,1105089475157,I- 890,I,S1100,12646.660834319613000,7.858255003900934
11901,1105089475209,State Hwy 8,S,S1100,13684.306472868646000,8.503016821919800
11902,1105089475221,US Hwy 31,U,S1100,38.253924103041250,0.023769838887890
11903,1105089475222,US Hwy 31,U,S1100,977.916943960395320,0.607648202078926
11904,1105089475223,US Hwy 31,U,S1100,8556.941135615617900,5.317026081268732
11905,1105089475224,I- 75,I,S1100,44807.197548185301000,27.841846077526125
11906,1105089475225,I- 96,I,S1100,20903.757887494299000,12.988966982806984
11907,1105089475230,I- 96,I,S1100,20824.749114999137000,12.939873305832007
11908,1105089475231,I- 40,I,S1100,49521.440076814739000,30.771134719447538
11909,1105089475248,I- 94,I,S1100,18021.491229440653000,11.198013095061214
11910,1105089475251,I- 40,I,S1100,49355.003413726983000,30.667715978510593
11911,1105089475297,I- 94,I,S1100,14285.654451318633000,8.876676384918159
11912,1105089476347,US Hwy 30,U,S1100,99.558288653289168,0.061862528792298
11913,1105089476349,I- 676,I,S1100,99.558288653289168,0.061862528792298
11914,1105089481654,I- 280,M,S1100,315.047097534677560,0.195760799083653
11915,1105089481655,I- 280,M,S1100,77.629606132657273,0.048236704441962
11916,1105089482229,State Rte 20,S,S1100,25.109934257218359,0.015602558581229
11917,1105089482239,Joe Wheeler Hwy,M,S1100,25.109934257218359,0.015602558581229
11918,1105089482244,Huntsville-Decatur Hwy,M,S1100,25.109934257218359,0.015602558581229
11919,1105089482532,US Hwy 52,U,S1100,905.545402295232070,0.562678700889572
11920,1105089483964,I- 75,I,S1100,708.604625409344520,0.440305620302492
11921,1105089484950,New Jersey Tpke,M,S1100,945.885022913327250,0.587744528915683
11922,1105089485914,US Hwy 29,U,S1100,7954.258326541267700,4.942537094632729
11923,1105089485917,US Hwy 29,U,S1100,1321.673131308611800,0.821247966850064
11924,1105089485924,I- 280,I,S1100,1.902871436036224,0.001182387128105
11925,1105089485927,I- 280,I,S1100,14718.101832809560000,9.145386192514399
11926,1105089485931,I- 380,I,S1100,28304.174586145640000,17.587363533089547
11927,1105089485933,I- 380,I,S1100,2756.076905046469600,1.712543367292921
11928,1105089485935,I- 380,I,S1100,686.258698125421120,0.426420532594663
11929,1105089485938,I- 380,I,S1100,24886.837371869322000,15.463932880847461
11930,1105089485940,I- 194,I,S1100,11633.426418737692000,7.228661586264250
11931,1105089485942,US Hwy 70,U,S1100,7629.044132024636400,4.740458767010889
11932,1105089485947,US Hwy 70,U,S1100,905.545402295232070,0.562678700889572
11933,1105089485955,State Hwy 150,S,S1100,1020.573993037988800,0.634154010509874
11934,1105089485956,State Hwy 150,S,S1100,905.545402295232070,0.562678700889572
11935,1105089485960,State Hwy 150,S,S1100,1487.589644855481300,0.924343502493060
11936,1105089485962,State Hwy 150,S,S1100,1321.673131308611800,0.821247966850064
11937,1105089485977,I- 195,I,S1100,3520.067184714952400,2.187263968785159
11938,1105089485979,I- 195,I,S1100,3507.357997436081900,2.179366861727565
11939,1105089485983,US Hwy 6,U,S1100,1.902871436036224,0.001182387128105
11940,1105089485985,US Hwy 6,U,S1100,18192.285501391649000,11.304139523197430
11941,1105089485989,Benjamin Franklin Brg,M,S1100,1161.770339847785400,0.721889177395949
11942,1105089485992,Benjamin Franklin Brg,M,S1100,1160.191311172971400,0.720908016428028
11943,1105089485994,I- 676,I,S1100,1416.773257627096900,0.880340327537544
11944,1105089486006,I- 676,I,S1100,4338.677127657959300,2.695923587687719
11945,1105089486067,US Hwy 29,U,S1100,7629.044132024636400,4.740458767010889
11946,1105089486069,US Hwy 29,U,S1100,905.545402295232070,0.562678700889572
11947,1105089486080,I- 229,I,S1100,8193.551368021082500,5.091226599731534
11948,1105089486082,I- 229,I,S1100,8127.862981962617600,5.050409810603981
11949,1105089486229,US Hwy 52,U,S1100,7954.258326541267700,4.942537094632729
11950,1105089486230,US Hwy 52,U,S1100,1321.673131308611800,0.821247966850064
11951,1105089486246,I- 85,I,S1100,24850.121058686524000,15.441118467179425
11952,1105089486247,I- 85,I,S1100,31325.927294943413000,19.464989861141447
11953,1105089486274,US Hwy 72 Alt,U,S1100,11261.746920093859000,6.997711114963624
11954,1105089486314,State Hwy 66,S,S1100,11633.426418737692000,7.228661586264250
11955,1105089486405,I- 75,I,S1100,691.747184596013540,0.429830913155698
11956,1105089486410,Fisher Fwy,M,S1100,15711.770258091463000,9.762821891746540
11957,1105089486411,Fisher Fwy,M,S1100,15566.215273425736000,9.672378398276061
11958,1105089486421,I- 675,I,S1100,2158.159208949590300,1.341015278667067
11959,1105089486422,I- 675,I,S1100,2147.288737100968800,1.334260694123503
11960,1105089486435,I- 94,I,S1100,41543.217599044292000,25.813707021375848
11961,1105089486439,US Hwy 30,U,S1100,1416.773257627096900,0.880340327537544
11962,1105089486440,US Hwy 30,U,S1100,4225.375873033671300,2.625521592824110
11963,1105089486441,I- 73,I,S1100,16919.342050845858000,10.513170715621866
11964,1105089486442,I- 73,I,S1100,5134.347032832844900,3.190328956480888
11965,1105089486445,US Hwy 52,U,S1100,7629.044132024636400,4.740458767010889
11966,1105089486446,I- 77,I,S1100,30080.439492019515000,18.691081167942048
11967,1105089486447,I- 77,I,S1100,29819.645508040510000,18.529031623288429
11968,1105089486466,I- 79,I,S1100,4.753840831901880,0.002953893837626
11969,1105089486469,I- 95,I,S1100,2019.246387530300400,1.254699025837562
11970,1105089486471,I- 80,I,S1100,20105.684403235628000,12.493068102199915
11971,1105089486472,I- 80,I,S1100,221.904016270547060,0.137884487382756
11972,1105089486473,I- 80,I,S1100,1435.351646853927800,0.891884380313118
11973,1105089486474,I- 80,I,S1100,20.712258038911092,0.012869974731565
11974,1105089486475,I- 80,I,S1100,44082.155821749569000,27.391326936589021
11975,1105089486476,I- 80,I,S1100,434.337199025975510,0.269884083422548
11976,1105089486477,I- 80,I,S1100,453.423138922296350,0.281743512931989
11977,1105089486478,I- 80,I,S1100,978.800443038997400,0.608197181856776
11978,1105089486484,New Jersey Tpke,M,S1100,5930.841264413184900,3.685246536930983
11979,1105089486485,New Jersey Tpke,M,S1100,1898.756514800656300,1.179830239704890
11980,1105089486502,US Hwy 70,U,S1100,7954.258326541267700,4.942537094632729
11981,1105089486503,US Hwy 70,U,S1100,1321.673131308611800,0.821247966850064
11982,1105253167304,New York State Throughway,M,S1100,43540.860651526797000,27.054982384005836
11983,1105261674551,E I- 10,I,S1100,3060.085907395194700,1.901445425728359
11984,1105281243597,US Hwy 60,U,S1100,1088.988483051373100,0.676664718714213
11985,1105281243602,US Hwy 60,U,S1100,981.624786117139930,0.609952143772598
11986,1105281246287,US Hwy 87,U,S1100,9877.413831270518100,6.137528133477277
11987,1105281246288,US Hwy 87,U,S1100,1117.496568913353500,0.694378786586470
11988,1105281246317,I- 95,I,S1100,8344.332151298192900,5.184917247421241
11989,1105281246332,I- 10,I,S1100,37934.555065098837000,23.571392564913843
11990,1105281246333,I- 10,I,S1100,1117.496568913353500,0.694378786586470
11991,1105281253865,I- 77,I,S1100,4200.493403788905200,2.610060374166181
11992,1105281253870,I- 77,I,S1100,2.428093428022221,0.001508744290739
11993,1105281253910,I- 495,I,S1100,17785.844734526043000,11.051589444417459
11994,1105281253912,I- 495,I,S1100,210.412287969838760,0.130743872748935
11995,1105281253951,Long Island Expy,M,S1100,21116.983563665959000,13.121459010440795
11996,1105281253952,Connecticut Tpke,M,S1100,36057.381851522427000,22.404973540000597
11997,1105281253961,I- 495,I,S1100,3715.320710483180400,2.308588642230474
11998,1105281253978,I- 495,I,S1100,1347.795076400018600,0.837479358552221
11999,1105281253986,Queens Midtown Tunl,M,S1100,1347.795076400018600,0.837479358552221
12000,1105281253992,I- 277,I,S1100,5738.640314051459400,3.565818642111836
12001,1105281254000,I- 278,I,S1100,2656.931353639846300,1.650937301022739
12002,1105281254001,I- 278,I,S1100,6522.658715625927500,4.052984116701275
12003,1105281254002,I- 278,I,S1100,4119.928308682611700,2.559999645088927
12004,1105281254006,Long Island Expy,M,S1100,14974.620145155608000,9.304778963301393
12005,1105281254016,I- 77,I,S1100,19986.822218316665000,12.419210712359959
12006,1105281254017,I- 77,I,S1100,19711.282667628369000,12.247998715664913
12007,1105281254030,Queens Midtown Expy,M,S1100,3825.986511545799200,2.377353045447571
12008,1105281254055,I- 95,I,S1100,51431.189301432656000,31.957795498696395
12009,1105281254058,Governor John Davis Lodge Tpke,M,S1100,18238.516720583226000,11.332866213531590
12010,1105281255940,US Hwy 4,U,S1100,43.627087639965062,0.027108561243457
12011,1105281256182,Septima Clark Expy,M,S1100,179.783499435316710,0.111712063964148
12012,1105281256183,US Hwy 17,U,S1100,179.783499435316710,0.111712063964148
12013,1105281257550,Purple Heart Hwy,M,S1100,74.577693003825658,0.046340337335237
12014,1105281257556,Purple Heart Hwy,M,S1100,71.046768113258793,0.044146326714315
12015,1105281261794,I- 469,M,S1100,17.202311897665695,0.010688999675049
12016,1105281261796,I- 469,M,S1100,51.433435581409569,0.031959191269572
12017,1105281262048,US Hwy 34,U,S1100,5154.519053966270800,3.202863244233776
12018,1105281262055,State Rd 62,S,S1100,5518.104770421277000,3.428784482504509
12019,1105281262058,State Rd 62,S,S1100,9074.971215814272000,5.638914406038635
12020,1105281262059,US Hwy 34,U,S1100,5120.786769586676200,3.181903016392478
12021,1105281262060,I- 895,I,S1100,1264.207252937300600,0.785540396908799
12022,1105281262061,US Hwy 202,U,S1100,7672.083919225531600,4.767202397410182
12023,1105281262063,US Hwy 202,U,S1100,7339.863601547905100,4.560770675393640
12024,1105281262064,State Rd 62,S,S1100,5474.654833380456700,3.401785997319895
12025,1105281262066,US Hwy 20,U,S1100,4083.554544019220000,2.537398080777094
12026,1105281262068,State Rd 62,S,S1100,8895.687417702582000,5.527512841460711
12027,1105281262077,US Hwy 75,U,S1100,4083.554544019220000,2.537398080777094
12028,1105281262083,S Woods Dr,M,S1100,1435.577369329126200,0.892024637476132
12029,1105281262096,I- 129,I,S1100,4083.554544019220000,2.537398080777094
12030,1105281262116,US Hwy 4,U,S1100,7604.550360975024900,4.725239073730851
12031,1105281262136,US Hwy 270,U,S1100,16283.903089550449000,10.118328040334614
12032,1105281262144,Septima Clark Expy,M,S1100,206.370888181249880,0.128232668366411
12033,1105281262205,I- 69,I,S1100,49234.333223379428000,30.592735148428787
12034,1105281262206,I- 69,I,S1100,851.192710782245970,0.528905571709233
12035,1105281262207,I- 69,I,S1100,878.828115685109760,0.546077381857998
12036,1105281262208,I- 69,I,S1100,29426.501750944695000,18.284743906797548
12037,1105281262210,I- 895,I,S1100,1290.182352406167000,0.801680543153895
12038,1105281262228,I- 280,I,S1100,13164.686390183248000,8.180140517385013
12039,1105281262229,S-30-954,M,S1100,1435.577369329126200,0.892024637476132
12040,1105281262233,US Hwy 77,U,S1100,4577.744657360322900,2.844472966544759
12041,1105281262238,US Hwy 62,U,S1100,4564.983640733169500,2.836543654287640
12042,1105281262239,US Hwy 17,U,S1100,937.612886372386470,0.582604471851024
12043,1105281262275,US Hwy 93,U,S1100,16778.239826963996000,10.425494033894768
12044,1105281262276,US Hwy 93,U,S1100,34464.690743995845000,21.415323146955750
12045,1105281262277,Kansas Tpke,M,S1100,2380.253629386922100,1.479018077477322
12046,1105281262278,Kansas Tpke,M,S1100,4142.784273291838000,2.574201654663820
12047,1105281262279,Hutchinson River Pkwy,M,S1100,3443.752036010367200,2.139844028688891
12048,1105281262282,Hutchinson River Pkwy,M,S1100,3448.091455240496100,2.142540413396754
12049,1105281262292,US Hwy 93,U,S1100,32186.005381590367000,19.999416538402976
12050,1105281262323,I- 89,I,S1100,58779.456834006720000,36.523788124287314
12051,1105281262324,I- 89,I,S1100,58846.911947400098000,36.565702704689734
12052,1105281262380,US Hwy 93,U,S1100,15428.038505693572000,9.586519507088950
12053,1105281262402,Blue Star Memorial Hwy,M,S1100,27259.548777412801000,16.938264447076104
12054,1105281262404,Blue Star Memorial Hwy,M,S1100,27556.817895717282000,17.122978544103368
12055,1105281262407,I- 44,I,S1100,12684.922490696881000,7.882029647391669
12056,1105281262408,I- 44,I,S1100,15460.754688803567000,9.606848360135675
12057,1105281262409,I- 44,I,S1100,11627.764123594674000,7.225143206217208
12058,1105281262420,US Hwy 95,U,S1100,32186.005381590367000,19.999416538402976
12059,1105281262421,I- 678,I,S1100,4837.307983087349400,3.005757817142502
12060,1105281262424,I- 40,I,S1100,16551.293987153196000,10.284476708873441
12061,1105281262425,US Hwy 95,U,S1100,15428.038505693572000,9.586519507088950
12062,1105281262459,I- 75,I,S1100,43267.225514735088000,26.884953732877531
12063,1105281262460,I- 75,I,S1100,19114.978662886944000,11.877473326355096
12064,1105281262470,I- 35,I,S1100,8735.689521621337900,5.428094956853410
12065,1105281262471,I- 35,I,S1100,54193.305044048488000,33.674091218184799
12066,1105281262472,I- 35,I,S1100,54192.435688059282000,33.673551026497691
12067,1105281262477,I- 393,I,S1100,7672.083919225531600,4.767202397410182
12068,1105281262478,I- 393,I,S1100,7339.863601547905100,4.560770675393640
12069,1105281275613,I- 229,I,S1100,1378.460837126700400,0.856534140746184
12070,1105281275618,I- 229,I,S1100,6379.552771783493900,3.964062383603475
12071,1105281275622,I- 229,I,S1100,996.930837301507150,0.619462864023995
12072,1105281275674,I- 787,I,S1100,31137.025164552681000,19.347611753921068
12073,1105281275726,I- 93 Sb Hov Lane,I,S1100,1501.364296558251500,0.932902657125921
12074,1105281275738,Yankee Expy,M,S1100,35198.876722846784000,21.871524251554259
12075,1105281275879,I- 691,I,S1100,2191.394454240788900,1.361666661355111
12076,1105281276018,State Rte 912S,S,S1100,1824.460558838401500,1.133664965300945
12077,1105281276029,I- 84,I,S1100,35198.876722846784000,21.871524251554259
12078,1105281276033,US Hwy 59,U,S1100,697.756058861639080,0.433564647054652
12079,1105281276034,US Hwy 59,U,S1100,694.706527650265120,0.431669759999857
12080,1105281276035,US Hwy 59,U,S1100,1378.460837126700400,0.856534140746184
12081,1105281276108,I- 5,I,S1100,71477.690571274827000,44.414088980288660
12082,1105281276109,I- 5,I,S1100,71501.058882803831000,44.428609346843224
12083,1105281277784,I- 44,I,S1100,947.971181375141550,0.589040805093739
12084,1105281277790,State Hwy 74,S,S1100,947.971181375141550,0.589040805093739
12085,1105281277791,State Hwy 3,S,S1100,947.971181375141550,0.589040805093739
12086,1105281277793,Southwest Expy,M,S1100,947.971181375141550,0.589040805093739
12087,1105281285909,State Hwy 74,S,S1100,7237.444709195172400,4.497130653425093
12088,1105281285910,State Hwy 74,S,S1100,998.797457738870780,0.620622725870886
12089,1105281285911,State Hwy 74,S,S1100,6481.150159589858000,4.027191947333534
12090,1105281286059,Southwest Expy,M,S1100,7237.444709195172400,4.497130653425093
12091,1105281286060,Southwest Expy,M,S1100,998.797457738870780,0.620622725870886
12092,1105281286061,Southwest Expy,M,S1100,6592.711059020221000,4.096512537778190
12093,1105281286076,I- 44,I,S1100,2159.430866952612600,1.341805448736180
12094,1105281286077,I- 44,I,S1100,998.797457738870780,0.620622725870886
12095,1105281286078,I- 44,I,S1100,11562.822341104331000,7.184790334111071
12096,1105281286095,Will Rogers Expy,M,S1100,7429.121340965001800,4.616232752427274
12097,1105281286122,State Hwy 3,S,S1100,39848.115446155447000,24.760421482246525
12098,1105281286123,State Hwy 3,S,S1100,998.797457738870780,0.620622725870886
12099,1105281286124,State Hwy 3,S,S1100,6481.150159589858000,4.027191947333534
12100,1105281288040,State Rte 9,S,S1100,1049.675189174121900,0.652236619283226
12101,1105281295268,I- 93,I,S1100,17766.600981239604000,11.039631954409773
12102,1105281295270,I- 93,I,S1100,17903.975833368335000,11.124992559338878
12103,1105281295283,I- 225,I,S1100,13421.491624777711000,8.339711573035013
12104,1105281304166,Santa Ana Fwy,M,S1100,38273.839854375394000,23.782213937291022
12105,1105281304184,Santa Ana Fwy,M,S1100,37951.997096709703000,23.582230519214978
12106,1105281313311,Yankee Expy,M,S1100,35206.935251705130000,21.876531579223972
12107,1105281313312,Yankee Expy,M,S1100,4039.020304009440700,2.509725842311422
12108,1105281313425,I- 84,I,S1100,38330.631635375874000,23.817502643383019
12109,1105281313426,I- 84,I,S1100,35206.935251705130000,21.876531579223972
12110,1105281362739,I- 90,I,S1100,928.983713250078380,0.577242562983832
12111,1105281362740,I- 90,I,S1100,961.821578052198110,0.597647025377447
12112,1105281362743,I- 15,I,S1100,25026.506959284496000,15.550719365325607
12113,1105281376838,Connecticut Tpke,M,S1100,51600.322171088294000,32.062889581372254
12114,1105281376976,I- 91,I,S1100,33475.779382526489000,20.800843344224553
12115,1105281377007,I- 95,I,S1100,51600.322171088294000,32.062889581372254
12116,1105281377024,Governor John Davis Lodge Tpke,M,S1100,51600.322171088294000,32.062889581372254
12117,1105281384965,I- 15,I,S1100,78264.035264729871000,48.630919639716140
12118,1105286464434,I- 76,I,S1100,1899.042406076637200,1.180007883952607
12119,1105286464435,I- 76,I,S1100,3085.697693391811800,1.917359819899552
12120,1105286464460,I- 295,I,S1100,26893.635272637013000,16.710896791094051
12121,1105286464478,US Hwy 130,U,S1100,14971.468439277804000,9.302820587979278
12122,1105287524298,I- 78,I,S1100,1484.838300329439300,0.922633899683870
12123,1105287524299,I- 78,I,S1100,10427.682240289532000,6.479448386998088
12124,1105287524322,I- 78,I,S1100,3152.173108523748900,1.958665645242740
12125,1105287524323,I- 78,I,S1100,9016.104963544816200,5.602336685839005
12126,1105287524327,New Jersey Tpke,M,S1100,4698.532073030060000,2.919526636919088
12127,1105287524328,New Jersey Tpke,M,S1100,11806.048034709349000,7.335923471062295
12128,1105287524337,I- 95,I,S1100,4698.532073030060000,2.919526636919088
12129,1105287524338,I- 95,I,S1100,11806.048034709349000,7.335923471062295
12130,1105288288203,US Hwy 12,U,S1100,18021.491229440653000,11.198013095061214
12131,1105288288486,I- 694,I,S1100,6475.483449929946800,4.023670824238352
12132,1105288288488,I- 694,I,S1100,5548.102549338687800,3.447424200875381
12133,1105289774565,I- 95,I,S1100,843.843999481708120,0.524339303339565
12134,1105289774571,New Jersey Tpke,M,S1100,843.843999481708120,0.524339303339565
12135,1105289774611,New Jersey Tpke,M,S1100,804.333165023408010,0.499788458127708
12136,1105289774617,I- 95,I,S1100,804.333165023408010,0.499788458127708
12137,1105289774753,I- 95,I,S1100,214.083292325201910,0.133024924539823
12138,1105290543107,New Jersey Tpke,M,S1100,1239.620302581515500,0.770262804807990
12139,1105290543120,New Jersey Tpke,M,S1100,803.614336048563590,0.499341799403913
12140,1105290543133,New Jersey Tpke,M,S1100,3605.385713356608400,2.240278338618208
12141,1105290543148,New Jersey Tpke,M,S1100,1275.977028102923700,0.792853781509029
12142,1105290543154,New Jersey Tpke,M,S1100,840.453063655420120,0.522232277716444
12143,1105290543160,New Jersey Tpke,M,S1100,4575.215792254980400,2.842901605761973
12144,1105290546550,I- 95,I,S1100,6124.166683070118800,3.805373142557932
12145,1105290546556,I- 95,I,S1100,540.765043548149830,0.336015147798148
12146,1105290546568,I- 95,I,S1100,1049.675189174122100,0.652236619283226
12147,1105290546580,I- 95,I,S1100,3694.108998695489800,2.295408321948255
12148,1105290546588,I- 95,I,S1100,3766.674558767958800,2.340498380345558
