GEOID,State,Urban,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeT,POP2010,UATYP10,PNT_COUNT,Shape_Area,areahalfmile,Shape_Area_1,areamile
9013530100,CT,1,961,130,0.057244,0,2271,U,0,3.4976949517E-005,0.1245493609,0.0001563856,0.5568444824
9013530301,CT,1,2701,0,0,0,5533,U,0,4.9215658427E-005,0.175266502,0.0002563627,0.9129080381
9013530400,CT,1,1620,0,0,0,3273,U,0,4.3296145813E-005,0.1541808424,0.0001485721,0.5290880684
9013533101,CT,1,3219,137,0.014703,0,9318,U,0,2.5512893078E-005,0.0908494048,0.0001685193,0.6000559599
9001074000,CT,1,616,8,0.004169,1,1919,U,0,5.1401717011E-005,0.1849378665,0.0001318814,0.4744813978
9001074400,CT,1,1402,42,0.010077,1,4168,U,0,6.67833477E-007,0.0024026598,9.3542321035E-005,0.3365752742
9001070100,CT,1,2521,6,0.001195,1,5021,U,0,0,0,0.0001714402,0.6170697083
9009142000,CT,1,1909,21,0.006184,0,3396,U,0,0,0,2.49114257E-005,0.0894476651
9001061100,CT,1,1288,5,0.001326,0,3771,U,0,0,0,1.2199519178E-005,0.0438870502
9001071200,CT,1,1723,187,0.035927,1,5205,U,0,0,0,5.5887178237E-005,0.2010820481
9001200301,CT,1,1599,157,0.032358,0,4852,U,0,0,0,0.0001931633,0.6925285582
9003481100,CT,1,1523,0,0,0,3855,U,0,0,0,1.143075206E-005,0.0406319647
9003502600,CT,1,1327,0,0,1,3838,U,0,0,0,1.7809437431E-005,0.0635319415
9003510100,CT,1,853,5,0.00224,0,2232,U,0,0,0,0.0001964901,0.7004931995
9003510900,CT,1,1431,0,0,0,3680,U,0,0,0,3.6612592813E-005,0.1306239918
9003511000,CT,1,1361,5,0.001464,0,3415,U,0,0,0,2.4840399702E-005,0.088595495
9003514300,CT,1,1744,6,0.001398,0,4291,U,0,0,0,6.7317098809E-005,0.2399786613
9003514800,CT,1,1322,0,0,1,3485,U,0,0,0,8.1296654653E-005,0.2898800827
9003520400,CT,1,2939,40,0.005183,0,7718,U,0,0,0,5.4911100496E-005,0.1960087639
9005349200,CT,1,1181,5,0.001759,0,2842,U,0,0,0,3.4159063973E-005,0.1220016068
9007610200,CT,1,1587,37,0.010532,0,3513,U,0,0,0,6.2918617754E-005,0.2260351895
9007610400,CT,1,1207,0,0,0,3386,U,0,0,0,7.4315632759E-005,0.2669303496
9009141900,CT,1,2418,18,0.003555,0,5063,U,0,0,0,1.9767713456E-005,0.0709729021
9009154700,CT,1,2494,0,0,0,6384,U,0,0,0,7.2960115327E-005,0.2621790424
9009160200,CT,1,2094,95,0.017126,0,5547,U,0,0,0,0.0001506824,0.5408282071
9009165200,CT,1,1118,4,0.00161,0,2485,U,0,0,0,6.520890834E-005,0.233978664
9009165802,CT,1,1491,9,0.002203,0,4086,U,0,0,0,9.5144525431E-005,0.3413767137
9009165900,CT,1,2687,589,0.074585,0,7897,U,0,0,0,4.4288318302E-005,0.1588494673
9009171000,CT,1,823,64,0.034243,1,1869,U,0,0,0,4.9393118601E-005,0.1767607225
9009175600,CT,1,1947,0,0,0,5009,U,0,0,0,9.0121364556E-005,0.3227620044
9001020500,CT,1,1747,104,0.021242,0,4896,U,0,0,0,4.780488651E-006,0.0172300826
9009351602,CT,1,2773,0,0,1,6221,U,0,0,0,4.1642307211E-005,0.1489933493
9011690900,CT,1,2433,523,0.101435,0,5156,U,0,0,0,1.2057175195E-005,0.0432784636
9001021100,CT,1,2420,9,0.001506,0,5976,U,0,0,0,5.6490746029E-005,0.2035816257
9011702500,CT,1,2029,0,0,1,4748,U,0,0,0,8.3067641765E-005,0.2981373761
9001061200,CT,1,846,0,0,0,2186,U,0,0,0,7.5555912617E-005,0.2718351958
9001072100,CT,1,2474,0,0,1,6094,U,0,0,0,2.6226492207E-005,0.0943592281
9013538100,CT,1,0,2339,1,0,2339,U,0,0,0,0,0
9013881200,CT,1,118,9953,0.967344,1,10289,U,0,0,0,0,0
9003514900,CT,1,1178,27,0.009372,0,2881,U,0,0,0,0,0
9009343102,CT,1,1458,177,0.048453,0,3653,U,0,0,0,0,0
9009184600,CT,1,1191,0,0,0,2852,U,0,0,0,0,0
9003430100,CT,1,1726,131,0.031928,0,4103,U,0,0,0,0,0
9003520100,CT,1,2093,99,0.016981,0,5830,U,0,0,0,0,0
9001010201,CT,1,1030,237,0.069278,0,3421,U,0,0,0,0,0
9001020900,CT,1,2078,7,0.001427,0,4906,U,0,0,0,0,0
9011696100,CT,1,2061,12,0.002441,0,4917,U,0,0,0,0,0
9011697000,CT,1,2088,119,0.024958,1,4768,U,0,0,0,0,0
9001035400,CT,1,1608,0,0,0,5079,U,0,0,0,0,0
9011705200,CT,1,1670,0,0,0,3484,U,0,0,0,0,0
9001060400,CT,1,1504,2,0.00045,0,4443,U,0,0,0,0,0
9013535200,CT,1,2377,2,0.000311,0,6441,U,0,0,0,0,0
9001090400,CT,1,2384,142,0.021673,0,6552,U,1,7.2714743707E-005,0.2614103709,0.0002579298,0.9272153899
9001100200,CT,1,2384,20,0.002866,0,6979,U,1,0.0002186937,0.7852721199,0.0006937506,2.4910147239
9001110302,CT,1,1072,3,0.001153,0,2602,U,2,0.0002851831,1.0246574083,0.0006409928,2.3029925359
9015903100,CT,1,3041,232,0.032044,1,7240,U,1,0.0001946156,0.6923830555,0.0005898091,2.0982988239
9001245300,CT,1,2170,6,0.001206,0,4974,U,1,0.000136274,0.4894796346,0.0004357284,1.5651025833
9001257200,CT,1,1335,2,0.000537,1,3722,U,1,0.0001054511,0.3792954033,0.0001718669,0.6182021579
9003400100,CT,1,2970,1,0.000139,0,7195,U,2,0.0002732229,0.9761685179,0.0009028155,3.2257293391
9003405100,CT,1,1286,69,0.02176,0,3171,U,1,0.0001453616,0.5190181864,0.0002628142,0.9384202235
9003405200,CT,1,1879,151,0.033956,0,4447,U,1,9.0187432583E-005,0.321989991,0.0001961966,0.7005037127
9003406002,CT,1,2029,88,0.018295,0,4810,U,2,0.0001111421,0.3967185332,0.0002414235,0.86170687
9003416600,CT,1,1134,99,0.033708,1,2937,U,1,6.1425834363E-005,0.2193675513,0.0001339567,0.4783636773
9003417100,CT,1,861,165,0.087487,1,1886,U,2,9.1458545538E-005,0.3266293159,0.000130469,0.4659582463
9003420700,CT,1,1443,0,0,0,3555,U,2,0.0001520295,0.5428705892,0.0005884628,2.1014082502
9009170600,CT,1,1071,0,0,1,2518,U,1,5.4420678128E-005,0.1947393405,0.0001517475,0.5430330957
9009171100,CT,1,2355,120,0.020747,0,5784,U,1,0.0001760131,0.6300536435,0.0004416875,1.5809981119
9009171600,CT,1,2030,31,0.006448,0,4808,U,1,0.0001723081,0.6164590722,0.000373593,1.3365140849
9007541402,CT,1,2490,159,0.02902,1,5479,U,3,0.0003205102,1.146617108,0.0005949075,2.1282481975
9007542000,CT,1,1896,62,0.013967,0,4439,U,1,0.0001607522,0.5752122586,0.0003221301,1.1526729871
9007542100,CT,1,1411,212,0.059819,1,3544,U,1,0.0001468126,0.5253144157,0.000458312,1.6399344345
9007550100,CT,1,2376,3,0.000515,0,5829,C,1,0.0001207149,0.4316507324,0.0004611116,1.6487828067
9007570200,CT,1,1265,11,0.003247,0,3388,U,3,0.0001065791,0.3810096536,0.000202568,0.7241169722
9003500700,CT,1,0,1095,1,0,1095,U,2,0.0001954819,0.6968501672,0.0005101486,1.818579709
9003502100,CT,1,1146,169,0.091253,0,1852,U,2,0.0002198332,0.7839064342,0.0002675562,0.9540913201
9003502500,CT,1,722,35,0.019147,1,1828,U,3,0.000287127,1.0243240018,0.0006165626,2.1995222262
9003503500,CT,1,539,0,0,1,1622,U,1,2.4165417512E-005,0.0861565457,2.4165412782E-005,0.0861565288
9003510500,CT,1,1368,134,0.038751,1,3458,U,1,0.0001571981,0.5605664289,0.0003649147,1.3012949899
9007610100,CT,1,952,10,0.004653,0,2149,U,1,0.0002087986,0.7501191131,0.0005900855,2.1199438439
9003515102,CT,1,2387,18,0.003069,0,5866,U,1,0.0002007281,0.7157665092,0.0005636213,2.0098165245
9003520302,CT,1,1960,151,0.038948,0,3877,U,3,0.0003231731,1.1532767005,0.0006490836,2.3163994846
9005253600,CT,1,1121,15,0.005848,0,2565,U,2,0.0003198362,1.1441142228,0.0005911797,2.1147267656
9009141200,CT,1,1737,89,0.020109,1,4426,U,2,0.0001612846,0.5789416362,0.0002027104,0.7276328413
9009141600,CT,1,1785,927,0.179338,1,5169,U,1,8.7674664674E-005,0.3147831572,0.0001151008,0.41325116
9009142603,CT,1,2199,0,0,1,3960,U,1,5.2466808203E-005,0.1883787532,0.0001041357,0.3739093791
9009150800,CT,1,1662,117,0.02962,0,3950,U,2,0.0003131588,1.1256536131,0.0005836205,2.0977617152
9005310602,CT,1,1888,165,0.035831,0,4605,C,2,0.0002784219,0.9920019155,0.0005374966,1.9151222196
9009154600,CT,1,1663,75,0.018615,0,4029,U,2,0.0001919418,0.6896069739,0.0002533074,0.9101081162
9005310803,CT,1,2054,118,0.024451,0,4826,C,1,0.0001414281,0.5040727774,0.0003176345,1.1321330369
9005320200,CT,1,2008,79,0.016132,1,4897,C,1,8.255226677E-005,0.2936502551,0.0003472165,1.2351657441
9011702700,CT,1,2597,194,0.039224,1,4946,U,4,0.0002853743,1.0240641948,0.0006297709,2.2600122602
9011703000,CT,1,1728,95,0.024241,0,3919,U,1,0.0001835814,0.6586796642,0.0004226925,1.516643981
9011870501,CT,1,1668,121,0.027069,0,4470,U,1,0.0001536726,0.5505193319,0.0004419348,1.5830352022
9011870701,CT,1,962,0,0,0,2156,U,2,0.0001706553,0.6123543356,0.0005435405,1.950440181
9015907300,CT,1,2006,147,0.026796,1,5486,C,2,0.0003306164,1.1809018492,0.0013187557,4.7102656989
9009175400,CT,1,1877,17,0.003837,1,4431,U,4,0.0004413246,1.5807632969,0.0010177507,3.6454338343
9009180500,CT,1,1747,0,0,1,4692,U,1,0.0001822279,0.6542414769,0.0003988337,1.4319806365
9009184100,CT,1,2570,36,0.007082,1,5083,U,3,0.0001745471,0.6270564289,0.0004356619,1.5650707602
9011693300,CT,1,2474,130,0.022601,0,5752,U,1,0.0002611161,0.9369858078,0.0008290163,2.9749117436
9009345201,CT,1,2561,237,0.033546,0,7065,U,1,0.0001705072,0.6106841416,0.0005855319,2.0970593185
9009350800,CT,1,1850,134,0.022341,1,5998,U,1,0.0001102489,0.3943465934,0.0001150841,0.4116422252
9001010400,CT,1,2163,7,0.001323,0,5290,U,1,8.7534174919E-005,0.3156403306,0.0002900346,1.0459062795
9001011000,CT,1,1778,6,0.00114,0,5263,U,1,7.8070168989E-005,0.2814647711,0.0001763206,0.6357299552
9001030200,CT,1,1076,0,0,0,3442,U,3,0.0001243375,0.4480001792,0.0004330422,1.5602605523
9001042600,CT,1,1577,17,0.004347,0,3911,U,3,0.0001071387,0.3857557899,0.0002303506,0.8293380814
9001061000,CT,1,1592,0,0,0,3816,U,1,0.0001624718,0.5845344611,0.0003315618,1.1928521588
9001070200,CT,1,1680,0,0,1,4052,U,1,4.7193666168E-005,0.1698376485,9.6703141512E-005,0.3480207712
9001072600,CT,1,2949,881,0.116181,1,7583,U,2,0.0001119978,0.4027048001,0.0002864229,1.0298928699
9003473602,CT,1,970,126,0.055752,1,2260,U,1,7.2986772506E-005,0.2599100683,0.0002009053,0.7153928623
9001200100,CT,1,1384,4,0.001109,0,3606,U,1,0.000171547,0.6154111699,0.0003424034,1.2283978875
9001210100,CT,1,2295,278,0.046442,1,5986,U,1,7.6399543997E-005,0.2739673744,0.000163373,0.5858806359
9003473700,CT,1,2223,14,0.002387,0,5865,U,1,0.0001619688,0.5770725825,0.0005278548,1.8804811732
9001210600,CT,1,2224,166,0.026891,1,6173,U,1,0.0001300681,0.4665059374,0.000292511,1.049187579
9003480800,CT,1,1971,14,0.003164,0,4425,U,5,0.0002524441,0.8970982891,0.0006950767,2.4701306269
9003492200,CT,1,1719,5,0.001201,0,4163,U,1,9.5035157957E-005,0.339231999,0.0002325923,0.8302045486
9003497500,CT,1,1621,119,0.030981,0,3841,U,1,9.0391827322E-005,0.3222170513,0.0002683022,0.9563568104
9003420500,CT,1,2446,16,0.00294,0,5442,U,1,7.0233397473E-005,0.2508191781,0.000289579,1.0342297214
9001090300,CT,1,1629,10,0.002193,0,4561,U,1,7.3491825483E-005,0.2642046874,0.0002531126,0.9099094382
9001090500,CT,1,1663,14,0.002967,0,4718,U,1,0.0001032128,0.3710357236,0.0004010278,1.4415831537
9003430302,CT,1,1043,15,0.005445,0,2755,U,1,0.000100476,0.3593821187,0.0003241293,1.1592739883
9003430400,CT,1,2060,13,0.002575,0,5049,U,1,0.0001464923,0.5239656938,0.0003991829,1.4277181184
9003430601,CT,1,2139,185,0.035563,0,5202,U,3,0.0003478742,1.2429612858,0.0010217976,3.65104786
9003460302,CT,1,1638,12,0.002975,0,4033,U,1,0.0001149366,0.4099063831,0.0003686244,1.3146883022
9001021802,CT,1,1980,153,0.028291,1,5408,U,1,0.0001001265,0.3608876032,0.0001527679,0.5506058455
9001043200,CT,1,1162,0,0,1,3074,U,1,6.6425602984E-005,0.2392508431,0.000226582,0.816016948
9001061500,CT,1,1735,5,0.001066,0,4692,U,1,0.0001896288,0.6825976397,0.00038435,1.3835555663
9001211000,CT,1,1486,0,0,0,4034,U,2,0.0001016457,0.364431885,0.0001729573,0.6200809577
9003400300,CT,1,2743,65,0.009418,0,6902,U,1,0.0001038398,0.3709923028,0.0003223893,1.1518600752
9003406001,CT,1,1686,36,0.00888,1,4054,U,1,0.0001333186,0.4759162569,0.0002719584,0.970776165
9003480900,CT,1,881,96,0.042743,1,2246,U,1,0.0001714082,0.6091543608,0.0003423127,1.2164550384
9003494100,CT,1,2717,0,0,0,6048,U,4,0.0003463379,1.2366943689,0.0005435293,1.9408562222
9003496900,CT,1,2967,41,0.006475,0,6332,U,1,0.0001250692,0.4460388116,0.0002318495,0.8268411337
9003504200,CT,1,2592,219,0.042748,1,5123,U,2,0.0001121574,0.3999415715,0.0001257008,0.4482311059
9003510400,CT,1,2285,56,0.009896,1,5659,U,1,0.000165494,0.5900798891,0.0002961148,1.0558354367
9003514600,CT,1,2312,136,0.025851,1,5261,U,1,0.0001431149,0.5103155558,0.0002304811,0.8218421565
9009142300,CT,1,1885,1,0.000184,1,5448,U,1,9.9834546035E-005,0.3585082588,0.0001337991,0.480477397
9009150900,CT,1,1524,67,0.016928,0,3958,U,5,0.0001645554,0.5916998783,0.0004834246,1.7382456584
9009151100,CT,1,2661,15,0.00228,0,6579,U,1,9.8562560528E-005,0.3543304505,0.0003104281,1.1160391799
9009165801,CT,1,2643,62,0.01141,0,5434,U,3,0.0001490346,0.5346408963,0.0003693959,1.3251321157
9009167201,CT,1,1682,6,0.001437,0,4176,U,2,0.0001965068,0.7050725262,0.0006587722,2.3634341687
9009352702,CT,1,2313,261,0.0446,1,5852,U,1,0.0001792211,0.6412246077,0.0002624826,0.9391193942
9009361500,CT,1,1921,2508,0.329696,1,7607,U,2,0.00021534,0.7734898281,0.0003315459,1.190917281
9011696600,CT,1,1488,21,0.005156,0,4073,U,5,0.0002670793,0.9560148343,0.0006722677,2.4061942908
9009194201,CT,1,2737,77,0.009825,0,7837,U,2,0.0001716701,0.6164717454,0.0005669207,2.0358391368
9009345300,CT,1,2612,15,0.002324,1,6455,U,1,0.0001785731,0.6395208548,0.0008247481,2.953710934
9015800300,CT,1,1493,2635,0.409798,1,6430,C,4,0.0003194552,1.1399726285,0.0004670352,1.6665860466
9015905100,CT,1,2989,589,0.071742,0,8210,U,1,0.0002203189,0.785272115,0.0009207124,3.2816502589
9001072700,CT,1,1264,14,0.003757,1,3726,U,1,0.0001379512,0.4960228919,0.0002256009,0.8111699063
9001080900,CT,1,1847,4,0.000846,0,4726,U,2,8.6930303854E-005,0.3126631015,0.0001965816,0.7070134677
9003430201,CT,1,1356,3,0.000886,0,3388,U,3,0.0002369943,0.8468271171,0.0005406349,1.9317406227
9003514102,CT,1,3481,8,0.001081,0,7398,U,6,0.0005318058,1.895367825,0.0012217432,4.3544488705
9007560200,CT,1,1553,120,0.032503,0,3692,U,1,0.0002157628,0.7716763853,0.000496387,1.7753072492
9009171300,CT,1,1433,15,0.004061,1,3694,U,3,0.0001077328,0.3855430058,0.0002089455,0.7477211675
9009180400,CT,1,947,107,0.039777,0,2690,U,1,7.9979773126E-005,0.2872751457,0.0003219884,1.1565148105
9011693700,CT,1,1181,149,0.044705,0,3333,U,2,0.0003381991,1.2132182028,0.0009031113,3.2395463015
9011870200,CT,1,2049,12,0.002159,1,5557,U,2,0.0001601982,0.5747190635,0.0004948513,1.7752473045
9009351300,CT,1,2119,2,0.000361,1,5535,U,1,3.4977868565E-005,0.1251233551,0.0001850559,0.6620695663
9011693400,CT,1,1815,86,0.020981,0,4099,U,1,0.0002818174,1.0114320812,0.000847272,3.0405217175
9003460202,CT,1,1693,28,0.006798,0,4119,U,1,0.0001589728,0.567230828,0.0005282968,1.8850405345
9009150300,CT,1,1658,4,0.001012,0,3953,U,3,0.0002784932,1.0015994639,0.0003172255,1.1409083411
9003464102,CT,1,2163,95,0.018973,0,5007,U,1,0.0001264448,0.4504951036,0.0005402682,1.9249404444
9005310300,CT,1,852,15,0.008255,1,1817,C,1,0.0001033648,0.3684011999,0.0001042926,0.371708177
9005360200,CT,1,2806,39,0.005023,0,7765,U,3,0.0002186843,0.7820129935,0.0005483842,1.9610458223
9001043100,CT,1,1689,0,0,0,4341,U,4,0.0001977966,0.712503125,0.0003300727,1.1889441948
9001050600,CT,1,1242,0,0,0,3348,U,1,0.0001406826,0.5064981222,0.0004170955,1.5017395321
9001080200,CT,1,1487,0,0,1,4298,U,1,0.0001133991,0.4079355319,0.0001431181,0.5148455881
23031005200,ME,1,2006,137,0.030064,0,4557,U,6,0.0003085406,1.0702927602,0.0007425156,2.5755784824
23001020800,ME,1,3093,112,0.014823,0,7556,U,1,0.0002774188,0.953127054,0.0009382172,3.2232793568
23005002001,ME,1,1393,227,0.0625,0,3632,U,1,0.0002240279,0.7749880984,0.0003682419,1.2738948208
23019006300,ME,1,518,3696,0.769039,1,4806,U,1,0.0002380676,0.8068093205,0.0004281315,1.4509088154
23031025202,ME,1,3068,11,0.001579,1,6966,U,1,4.4942635079E-005,0.1559666282,0.0002120019,0.7357112265
23001020700,ME,1,2197,47,0.00961,0,4891,U,1,0.0002285972,0.7852902206,0.0006531432,2.2435875673
23011010400,ME,1,1187,133,0.057651,1,2307,C,4,0.0002454871,0.8403402336,0.0005528261,1.8924774501
23017966200,ME,1,2187,193,0.037237,0,5183,C,4,0.0003977412,1.363599048,0.0010816907,3.7083335683
23023970600,ME,1,1459,5,0.001586,0,3152,C,2,0.0001754562,0.6046500968,0.0004041602,1.3928902142
23031025100,ME,1,1477,11,0.002895,0,3800,U,1,0.000302932,1.0513154803,0.0009925438,3.4445975381
23005003000,ME,1,2767,141,0.021696,0,6499,U,6,0.0003661924,1.2676360749,0.0009683329,3.3520004467
23011024101,ME,1,1737,167,0.041316,1,4042,C,2,0.0002856032,0.9734509078,0.0006147414,2.0951325615
23027043000,ME,1,3049,149,0.022346,0,6668,C,3,0.0003387356,1.1573221487,0.0011384734,3.8897011135
23005002800,ME,1,1353,9,0.003096,1,2907,U,3,0.0002096301,0.7251585751,0.0004695489,1.6243305134
23005003200,ME,1,1639,0,0,0,3117,U,2,0.0001498777,0.5187925244,0.0002228129,0.7712550884
23005004401,ME,1,2081,111,0.021889,0,5071,U,1,0.0001158151,0.3997809169,0.0004821228,1.6641917776
23019031100,ME,1,2829,998,0.144764,0,6894,U,6,0.0004721396,1.6019072338,0.0013679356,4.6410988314
23005000600,ME,1,1516,824,0.24314,1,3389,U,1,6.5916840502E-005,0.2280884016,6.9619834243E-005,0.240902706
23005001500,ME,1,1715,0,0,0,3415,U,1,0.0001768805,0.6120155394,0.0001918523,0.6638181537
23001020500,ME,1,1683,11,0.002963,1,3713,U,2,0.0002387642,0.8203990137,0.0003525223,1.2113033753
23001030200,ME,1,1815,6,0.001368,0,4385,U,1,0.0002282505,0.7852721169,0.0008139417,2.80030536
23005017303,ME,1,1814,14,0.0031,0,4516,U,1,0.000133628,0.4629162209,0.0004238502,1.4683118934
23005001300,ME,1,1787,80,0.024089,0,3321,U,2,0.000130447,0.4514561391,0.000139331,0.4822031113
23005002102,ME,1,2165,144,0.025816,0,5578,U,2,0.0002247724,0.7774172771,0.0006434266,2.225359614
23019000400,ME,1,1046,80,0.033841,0,2364,U,2,0.0001331473,0.451912273,0.0001541158,0.5230781428
23019004200,ME,1,1063,106,0.040304,0,2630,U,2,0.000248648,0.8445081412,0.0008546788,2.9029504291
23031030202,ME,1,2254,205,0.036431,1,5627,C,2,0.0002563146,0.8903097218,0.0006867493,2.3852786717
23011024102,ME,1,2334,94,0.01871,1,5024,C,2,0.0002096249,0.7146710779,0.000392448,1.3379951414
23011024200,ME,1,2299,1908,0.286659,0,6656,C,3,0.0002697446,0.91973061,0.0010131671,3.4544202279
23005011202,ME,1,2808,1404,0.204099,1,6879,C,1,0.0002806963,0.9672825695,0.0007501443,2.5849992891
23005017304,ME,1,2610,262,0.043071,0,6083,U,1,0.0001874587,0.6494787532,0.0005031067,1.7431952822
23007971200,ME,1,3072,1097,0.141366,1,7760,C,4,0.000526886,1.7934369887,0.0017629396,6.0003271866
23019000700,ME,1,1255,179,0.059607,0,3003,U,3,0.0002612671,0.8869105151,0.0007517401,2.5519615597
23019000900,ME,1,2716,457,0.067965,1,6724,U,1,0.0001585804,0.5381527787,0.0005297301,1.7976827697
23023970302,ME,1,1783,61,0.014489,0,4210,C,2,0.0001801858,0.6206507624,0.0006490275,2.2359048525
23025966600,ME,1,1970,23,0.005388,1,4269,C,5,0.0004526515,1.5372607729,0.0009620132,3.2670842977
23031025201,ME,1,2319,262,0.051142,1,5123,U,1,9.702122764E-005,0.3366851557,0.0001946426,0.6754138559
23031028002,ME,1,3477,136,0.018349,0,7412,C,3,0.000415732,1.444930659,0.0011522811,4.0049787863
23001010400,ME,1,857,128,0.060406,0,2119,U,1,0.0002131219,0.7322950611,0.0002549156,0.8758875313
23001020900,ME,1,1612,584,0.132396,0,4411,U,1,0.0002209116,0.7585933889,0.0004841919,1.6626257045
23005002501,ME,1,1453,177,0.052585,0,3366,U,2,0.0002885516,0.9974752816,0.0007540975,2.6068704529
23005004200,ME,1,2868,0,0,0,7552,U,1,0.0002274707,0.785272119,0.0009087794,3.1372800781
9001200200,CT,1,2140,6,0.001223,0,4908,U,0,4.7188340872E-005,0.1692695301,0.0002842184,1.0195334392
9001200302,CT,1,1815,16,0.003066,0,5218,U,0,1.6484786E-007,0.0005914165,5.4336537032E-005,0.1949507666
9013850200,CT,1,2712,21,0.00303,0,6931,C,0,1.062931228E-006,0.003792867,0.000041503,0.1480914078
9015800400,CT,1,1575,18,0.004455,1,4040,C,0,4.3257451362E-005,0.1543856725,0.0001466403,0.523363621
9001211200,CT,1,2469,87,0.01439,1,6046,U,0,9.9975101738E-005,0.3584135999,0.0003547975,1.271884424
9003405402,CT,1,2009,0,0,1,3982,U,0,4.4516540871E-005,0.1590240531,0.0002204381,0.787424982
9003405500,CT,1,2166,4,0.000768,1,5206,U,0,4.0938493342E-005,0.1462080483,0.0002477761,0.8849564186
9003405800,CT,1,2939,11,0.001489,0,7388,U,0,8.0868850577E-005,0.2887321887,0.0002698515,0.9634310281
9003416100,CT,1,1815,15,0.003119,1,4809,U,0,0.000048908,0.1746458051,9.7559435762E-005,0.3483639439
9003460301,CT,1,1943,4,0.000803,0,4982,U,0,0.0001052456,0.3753657349,0.0003724085,1.3282621726
9003473800,CT,1,681,3,0.001615,1,1858,U,0,6.3478083466E-005,0.2261877599,0.0001996352,0.7113897184
9009170400,CT,1,685,26,0.014883,1,1747,U,0,4.8044618642E-005,0.1719085674,0.0002059596,0.7368922083
9009170800,CT,1,2280,209,0.036405,1,5741,U,0,3.8479604482E-005,0.1377435157,0.0002613635,0.9355197482
9009171400,CT,1,818,14,0.006579,1,2128,U,0,5.583616835E-006,0.0199817874,7.2830817507E-005,0.2606159464
9003500400,CT,1,627,109,0.064612,1,1687,U,0,4.881388935E-006,0.0174096973,9.2076429304E-005,0.3283984619
9003501500,CT,1,1288,41,0.011549,1,3550,U,0,4.1637351629E-005,0.1484312291,0.00014282,0.5091060951
9003502700,CT,1,1389,1888,0.360305,1,5240,U,0,1.5941638096E-005,0.0568593855,9.3326519453E-005,0.3328886343
9003502800,CT,1,946,184,0.056046,1,3283,U,0,4.1570243585E-005,0.1482607365,5.042582252E-005,0.1798451226
9003504000,CT,1,1076,34,0.009962,1,3413,U,0,1.9496652497E-005,0.0694999702,6.7830203334E-005,0.2417831348
9003504100,CT,1,625,0,0,1,1855,U,0,2.119432715E-005,0.0755853523,3.5488474023E-005,0.126562614
9003504900,CT,1,1489,132,0.029024,1,4548,U,0,6.6357201124E-005,0.2367153581,0.0001691796,0.6034730999
9003510200,CT,1,946,325,0.129896,1,2502,U,0,5.612069264E-006,0.0200121123,0.0002544866,0.90747197
9003510300,CT,1,1553,74,0.017169,1,4310,U,0,5.6804817949E-005,0.2025112945,0.0001971628,0.7028537344
9009125200,CT,1,2309,20,0.003441,0,5812,U,0,0.000057823,0.2075544547,0.0001526674,0.5479598971
9003520301,CT,1,1842,0,0,0,4578,U,0,2.6404358121E-005,0.0942141844,0.0001443831,0.5151953108
9005253300,CT,1,857,0,0,0,2215,U,0,9.3199108274E-005,0.3334274836,0.000490237,1.7537589946
9009130102,CT,1,1251,10,0.003212,0,3113,U,0,0.00002584,0.0926845271,0.0002155347,0.773125164
9009140600,CT,1,1489,336,0.070811,1,4745,U,0,6.796266043E-006,0.024408213,7.7547805981E-005,0.2784939614
9009140900,CT,1,1812,37,0.008266,1,4476,U,0,5.9122787364E-005,0.21228032,0.0001065632,0.3826054057
9009142500,CT,1,1935,177,0.029853,1,5929,U,0,5.1508510437E-005,0.1849497314,0.0001860355,0.6679346824
9009150100,CT,1,2019,0,0,0,4123,U,0,6.3676490711E-005,0.2289806885,0.0002584907,0.9294385031
9009150600,CT,1,2470,0,0,0,6407,U,0,9.6329598602E-005,0.346391932,0.0003971795,1.4281975575
9009154200,CT,1,2781,4,0.000557,1,7176,U,0,0.0001636722,0.5880175824,0.0003287793,1.1812326018
