"","city","State","Year","Count","address","longitude","latitude"
"347","Anchorage","AK","2011",2388,"Anchorage , AK",-149.9002778,61.2180556
"348","Anchorage","AK","1999",1683,"Anchorage , AK",-149.9002778,61.2180556
"349","Anchorage","AK","2000",1524,"Anchorage , AK",-149.9002778,61.2180556
"350","Anchorage","AK","2001",1748,"Anchorage , AK",-149.9002778,61.2180556
"351","Anchorage","AK","2002",1721,"Anchorage , AK",-149.9002778,61.2180556
"352","Anchorage","AK","2012",2479,"Anchorage , AK",-149.9002778,61.2180556
"353","Anchorage","AK","2006",2592,"Anchorage , AK",-149.9002778,61.2180556
"354","Anderson County","SC","2002",897,"Anderson County , SC",-82.6483442,34.5528328
"355","Anderson County","SC","2004",952,"Anderson County , SC",-82.6483442,34.5528328
"356","Anderson County","SC","1993",940,"Anderson County , SC",-82.6483442,34.5528328
"357","Anderson County","SC","2003",874,"Anderson County , SC",-82.6483442,34.5528328
"358","Anderson County","SC","1995",976,"Anderson County , SC",-82.6483442,34.5528328
"359","Anderson County","SC","1996",1011,"Anderson County , SC",-82.6483442,34.5528328
"360","Anderson County","SC","1997",1076,"Anderson County , SC",-82.6483442,34.5528328
"361","Anderson County","SC","1994",1012,"Anderson County , SC",-82.6483442,34.5528328
"362","Anderson County","SC","1985",345,"Anderson County , SC",-82.6483442,34.5528328
"363","Anderson County","SC","1986",320,"Anderson County , SC",-82.6483442,34.5528328
"364","Anderson County","SC","1987",332,"Anderson County , SC",-82.6483442,34.5528328
"365","Anderson County","SC","1988",453,"Anderson County , SC",-82.6483442,34.5528328
"366","Anderson County","SC","1989",517,"Anderson County , SC",-82.6483442,34.5528328
"367","Anderson County","SC","1990",585,"Anderson County , SC",-82.6483442,34.5528328
"368","Anderson County","SC","1991",606,"Anderson County , SC",-82.6483442,34.5528328
"369","Anderson County","SC","1992",659,"Anderson County , SC",-82.6483442,34.5528328
"370","Anderson County","SC","2007",823,"Anderson County , SC",-82.6483442,34.5528328
"371","Anderson County","SC","2008",896,"Anderson County , SC",-82.6483442,34.5528328
"372","Anderson County","SC","2005",813,"Anderson County , SC",-82.6483442,34.5528328
"373","Anderson County","SC","2006",803,"Anderson County , SC",-82.6483442,34.5528328
"374","Anderson County","SC","2000",631,"Anderson County , SC",-82.6483442,34.5528328
"375","Anderson County","SC","2001",633,"Anderson County , SC",-82.6483442,34.5528328
"376","Anderson County","SC","1998",689,"Anderson County , SC",-82.6483442,34.5528328
"377","Anderson County","SC","1999",597,"Anderson County , SC",-82.6483442,34.5528328
"378","Anderson County","SC","2010",806,"Anderson County , SC",-82.6483442,34.5528328
"379","Anderson County","SC","2011",776,"Anderson County , SC",-82.6483442,34.5528328
"380","Anderson County","SC","2012",809,"Anderson County , SC",-82.6483442,34.5528328
"381","Anderson County","SC","2009",920,"Anderson County , SC",-82.6483442,34.5528328
"382","Ann Arbor","MI","2006",348,"Ann Arbor , MI",-83.7430378,42.2808256
"383","Ann Arbor","MI","2007",298,"Ann Arbor , MI",-83.7430378,42.2808256
"384","Ann Arbor","MI","1985",635,"Ann Arbor , MI",-83.7430378,42.2808256
"385","Ann Arbor","MI","1986",749,"Ann Arbor , MI",-83.7430378,42.2808256
"386","Ann Arbor","MI","1987",675,"Ann Arbor , MI",-83.7430378,42.2808256
"387","Ann Arbor","MI","1988",875,"Ann Arbor , MI",-83.7430378,42.2808256
"388","Ann Arbor","MI","1989",656,"Ann Arbor , MI",-83.7430378,42.2808256
"389","Ann Arbor","MI","2008",305,"Ann Arbor , MI",-83.7430378,42.2808256
"390","Ann Arbor","MI","2009",266,"Ann Arbor , MI",-83.7430378,42.2808256
"391","Ann Arbor","MI","2010",286,"Ann Arbor , MI",-83.7430378,42.2808256
"392","Ann Arbor","MI","2011",261,"Ann Arbor , MI",-83.7430378,42.2808256
"393","Ann Arbor","MI","1999",362,"Ann Arbor , MI",-83.7430378,42.2808256
"394","Ann Arbor","MI","2000",303,"Ann Arbor , MI",-83.7430378,42.2808256
"395","Ann Arbor","MI","2001",352,"Ann Arbor , MI",-83.7430378,42.2808256
"396","Ann Arbor","MI","2002",301,"Ann Arbor , MI",-83.7430378,42.2808256
"397","Ann Arbor","MI","2003",299,"Ann Arbor , MI",-83.7430378,42.2808256
"398","Ann Arbor","MI","1990",580,"Ann Arbor , MI",-83.7430378,42.2808256
"399","Ann Arbor","MI","1991",613,"Ann Arbor , MI",-83.7430378,42.2808256
"400","Ann Arbor","MI","1992",596,"Ann Arbor , MI",-83.7430378,42.2808256
"401","Ann Arbor","MI","1994",552,"Ann Arbor , MI",-83.7430378,42.2808256
"402","Ann Arbor","MI","1995",472,"Ann Arbor , MI",-83.7430378,42.2808256
"403","Ann Arbor","MI","1996",409,"Ann Arbor , MI",-83.7430378,42.2808256
"404","Ann Arbor","MI","1997",401,"Ann Arbor , MI",-83.7430378,42.2808256
"405","Ann Arbor","MI","1998",466,"Ann Arbor , MI",-83.7430378,42.2808256
"406","Ann Arbor","MI","2004",266,"Ann Arbor , MI",-83.7430378,42.2808256
"407","Ann Arbor","MI","2005",356,"Ann Arbor , MI",-83.7430378,42.2808256
"408","Ann Arbor","MI","2012",227,"Ann Arbor , MI",-83.7430378,42.2808256
"409","Anne Arundel County","MD","2011",2485,"Anne Arundel County , MD",-76.5488232,38.9530109
"410","Anne Arundel County","MD","2009",2668,"Anne Arundel County , MD",-76.5488232,38.9530109
"411","Anne Arundel County","MD","2010",2693,"Anne Arundel County , MD",-76.5488232,38.9530109
"412","Antioch","CA","1986",299,"Antioch , CA",-121.805789,38.0049214
"413","Antioch","CA","1988",370,"Antioch , CA",-121.805789,38.0049214
"414","Antioch","CA","1989",711,"Antioch , CA",-121.805789,38.0049214
"415","Antioch","CA","1993",529,"Antioch , CA",-121.805789,38.0049214
"416","Antioch","CA","1987",254,"Antioch , CA",-121.805789,38.0049214
"417","Antioch","CA","1991",573,"Antioch , CA",-121.805789,38.0049214
"418","Antioch","CA","1992",651,"Antioch , CA",-121.805789,38.0049214
"419","Antioch","CA","1985",191,"Antioch , CA",-121.805789,38.0049214
"420","Antioch","CA","1998",607,"Antioch , CA",-121.805789,38.0049214
"421","Antioch","CA","1999",519,"Antioch , CA",-121.805789,38.0049214
"422","Antioch","CA","2000",526,"Antioch , CA",-121.805789,38.0049214
"423","Antioch","CA","2001",594,"Antioch , CA",-121.805789,38.0049214
"424","Antioch","CA","2002",684,"Antioch , CA",-121.805789,38.0049214
"425","Antioch","CA","1990",615,"Antioch , CA",-121.805789,38.0049214
"426","Antioch","CA","2004",527,"Antioch , CA",-121.805789,38.0049214
"427","Antioch","CA","2005",553,"Antioch , CA",-121.805789,38.0049214
"428","Antioch","CA","2006",657,"Antioch , CA",-121.805789,38.0049214
"429","Antioch","CA","1994",577,"Antioch , CA",-121.805789,38.0049214
"430","Antioch","CA","1995",577,"Antioch , CA",-121.805789,38.0049214
"431","Antioch","CA","1996",514,"Antioch , CA",-121.805789,38.0049214
"432","Antioch","CA","1997",619,"Antioch , CA",-121.805789,38.0049214
"433","Antioch","CA","2011",818,"Antioch , CA",-121.805789,38.0049214
"434","Antioch","CA","2012",1068,"Antioch , CA",-121.805789,38.0049214
"435","Antioch","CA","2008",875,"Antioch , CA",-121.805789,38.0049214
"436","Antioch","CA","2009",897,"Antioch , CA",-121.805789,38.0049214
"437","Antioch","CA","2010",864,"Antioch , CA",-121.805789,38.0049214
"438","Antioch","CA","2003",714,"Antioch , CA",-121.805789,38.0049214
"439","Antioch","CA","2007",860,"Antioch , CA",-121.805789,38.0049214
"440","Arlington","TX","1999",1951,"Arlington , TX",-97.1080656,32.735687
"441","Arlington","TX","2000",2157,"Arlington , TX",-97.1080656,32.735687
"442","Arlington","TX","2001",2129,"Arlington , TX",-97.1080656,32.735687
"443","Arlington","TX","1990",1876,"Arlington , TX",-97.1080656,32.735687
"444","Arlington","TX","1991",2108,"Arlington , TX",-97.1080656,32.735687
"445","Arlington","TX","1992",2056,"Arlington , TX",-97.1080656,32.735687
"446","Arlington","TX","1997",2420,"Arlington , TX",-97.1080656,32.735687
"447","Arlington","TX","1998",1859,"Arlington , TX",-97.1080656,32.735687
"448","Arlington","TX","1985",1110,"Arlington , TX",-97.1080656,32.735687
"449","Arlington","TX","1986",1450,"Arlington , TX",-97.1080656,32.735687
"450","Arlington","TX","1987",1412,"Arlington , TX",-97.1080656,32.735687
"451","Arlington","TX","1988",1388,"Arlington , TX",-97.1080656,32.735687
"452","Arlington","TX","1989",1550,"Arlington , TX",-97.1080656,32.735687
"453","Arlington","TX","2003",1863,"Arlington , TX",-97.1080656,32.735687
"454","Arlington","TX","2004",1893,"Arlington , TX",-97.1080656,32.735687
"455","Arlington","TX","2005",2369,"Arlington , TX",-97.1080656,32.735687
"456","Arlington","TX","1993",2259,"Arlington , TX",-97.1080656,32.735687
"457","Arlington","TX","1994",2443,"Arlington , TX",-97.1080656,32.735687
"458","Arlington","TX","1995",2576,"Arlington , TX",-97.1080656,32.735687
"459","Arlington","TX","1996",2478,"Arlington , TX",-97.1080656,32.735687
"460","Arlington","TX","2010",1925,"Arlington , TX",-97.1080656,32.735687
"461","Arlington","TX","2011",1874,"Arlington , TX",-97.1080656,32.735687
"462","Arlington","TX","2012",1909,"Arlington , TX",-97.1080656,32.735687
"463","Arlington","TX","2008",2262,"Arlington , TX",-97.1080656,32.735687
"464","Arlington","TX","2009",2330,"Arlington , TX",-97.1080656,32.735687
"465","Arlington","TX","2002",2202,"Arlington , TX",-97.1080656,32.735687
"466","Arlington","TX","2007",2588,"Arlington , TX",-97.1080656,32.735687
"467","Arlington","TX","2006",2728,"Arlington , TX",-97.1080656,32.735687
"468","Arlington County","VA","1985",761,"Arlington County , VA",-77.0909809,38.8816208
"469","Arlington County","VA","1986",761,"Arlington County , VA",-77.0909809,38.8816208
"470","Arlington County","VA","1988",676,"Arlington County , VA",-77.0909809,38.8816208
"471","Arlington County","VA","1989",727,"Arlington County , VA",-77.0909809,38.8816208
"472","Arlington County","VA","1990",791,"Arlington County , VA",-77.0909809,38.8816208
"473","Arlington County","VA","1995",792,"Arlington County , VA",-77.0909809,38.8816208
"474","Arlington County","VA","1996",587,"Arlington County , VA",-77.0909809,38.8816208
"475","Arlington County","VA","1997",545,"Arlington County , VA",-77.0909809,38.8816208
"476","Arlington County","VA","2009",321,"Arlington County , VA",-77.0909809,38.8816208
"477","Arlington County","VA","2010",325,"Arlington County , VA",-77.0909809,38.8816208
"478","Arlington County","VA","1987",704,"Arlington County , VA",-77.0909809,38.8816208
"479","Arlington County","VA","2012",305,"Arlington County , VA",-77.0909809,38.8816208
"480","Arlington County","VA","1993",600,"Arlington County , VA",-77.0909809,38.8816208
"481","Arlington County","VA","1994",707,"Arlington County , VA",-77.0909809,38.8816208
"482","Arlington County","VA","1991",770,"Arlington County , VA",-77.0909809,38.8816208
"483","Arlington County","VA","1992",671,"Arlington County , VA",-77.0909809,38.8816208
"484","Arlington County","VA","2011",325,"Arlington County , VA",-77.0909809,38.8816208
"485","Arvada","CO","1986",424,"Arvada , CO",-105.0874842,39.8027644
"486","Arvada","CO","1987",453,"Arvada , CO",-105.0874842,39.8027644
"487","Arvada","CO","1993",262,"Arvada , CO",-105.0874842,39.8027644
"488","Arvada","CO","1995",267,"Arvada , CO",-105.0874842,39.8027644
"489","Arvada","CO","1996",205,"Arvada , CO",-105.0874842,39.8027644
"490","Arvada","CO","1998",71,"Arvada , CO",-105.0874842,39.8027644
"491","Arvada","CO","1994",332,"Arvada , CO",-105.0874842,39.8027644
"492","Arvada","CO","1985",268,"Arvada , CO",-105.0874842,39.8027644
"493","Arvada","CO","1999",65,"Arvada , CO",-105.0874842,39.8027644
"494","Arvada","CO","2000",115,"Arvada , CO",-105.0874842,39.8027644
"495","Arvada","CO","2001",191,"Arvada , CO",-105.0874842,39.8027644
"496","Arvada","CO","2002",174,"Arvada , CO",-105.0874842,39.8027644
"497","Arvada","CO","2003",178,"Arvada , CO",-105.0874842,39.8027644
"498","Arvada","CO","1988",351,"Arvada , CO",-105.0874842,39.8027644
"499","Arvada","CO","1989",235,"Arvada , CO",-105.0874842,39.8027644
"500","Arvada","CO","1990",390,"Arvada , CO",-105.0874842,39.8027644
"501","Arvada","CO","1991",348,"Arvada , CO",-105.0874842,39.8027644
"502","Arvada","CO","2008",216,"Arvada , CO",-105.0874842,39.8027644
"503","Arvada","CO","2009",189,"Arvada , CO",-105.0874842,39.8027644
"504","Arvada","CO","2010",136,"Arvada , CO",-105.0874842,39.8027644
"505","Arvada","CO","2011",162,"Arvada , CO",-105.0874842,39.8027644
"506","Arvada","CO","2012",158,"Arvada , CO",-105.0874842,39.8027644
"507","Arvada","CO","2004",180,"Arvada , CO",-105.0874842,39.8027644
"508","Arvada","CO","2005",196,"Arvada , CO",-105.0874842,39.8027644
"509","Arvada","CO","2006",193,"Arvada , CO",-105.0874842,39.8027644
"510","Arvada","CO","2007",216,"Arvada , CO",-105.0874842,39.8027644
"511","Athens-Clarke County","GA","1997",696,"Athens-Clarke County , GA",-83.357567,33.9519347
"512","Athens-Clarke County","GA","1998",506,"Athens-Clarke County , GA",-83.357567,33.9519347
"513","Athens-Clarke County","GA","2009",471,"Athens-Clarke County , GA",-83.357567,33.9519347
"514","Athens-Clarke County","GA","2010",371,"Athens-Clarke County , GA",-83.357567,33.9519347
"515","Athens-Clarke County","GA","2011",417,"Athens-Clarke County , GA",-83.357567,33.9519347
"516","Athens-Clarke County","GA","2012",455,"Athens-Clarke County , GA",-83.357567,33.9519347
"517","Atlanta","GA","2002",9969,"Atlanta , GA",-84.3879824,33.7489954
"518","Atlanta","GA","2005",7213,"Atlanta , GA",-84.3879824,33.7489954
"519","Atlanta","GA","1993",16281,"Atlanta , GA",-84.3879824,33.7489954
"520","Atlanta","GA","2003",8490,"Atlanta , GA",-84.3879824,33.7489954
"521","Atlanta","GA","2004",7921,"Atlanta , GA",-84.3879824,33.7489954
"522","Atlanta","GA","1996",13699,"Atlanta , GA",-84.3879824,33.7489954
"523","Atlanta","GA","1997",12830,"Atlanta , GA",-84.3879824,33.7489954
"524","Atlanta","GA","1994",14684,"Atlanta , GA",-84.3879824,33.7489954
"525","Atlanta","GA","1995",14744,"Atlanta , GA",-84.3879824,33.7489954
"526","Atlanta","GA","1985",11610,"Atlanta , GA",-84.3879824,33.7489954
"527","Atlanta","GA","1986",13162,"Atlanta , GA",-84.3879824,33.7489954
"528","Atlanta","GA","1987",12893,"Atlanta , GA",-84.3879824,33.7489954
"529","Atlanta","GA","1988",15911,"Atlanta , GA",-84.3879824,33.7489954
"530","Atlanta","GA","1989",16852,"Atlanta , GA",-84.3879824,33.7489954
"531","Atlanta","GA","1990",16097,"Atlanta , GA",-84.3879824,33.7489954
"532","Atlanta","GA","1991",16289,"Atlanta , GA",-84.3879824,33.7489954
"533","Atlanta","GA","1992",15856,"Atlanta , GA",-84.3879824,33.7489954
"534","Atlanta","GA","2007",8075,"Atlanta , GA",-84.3879824,33.7489954
"535","Atlanta","GA","2008",7403,"Atlanta , GA",-84.3879824,33.7489954
"536","Atlanta","GA","2009",6359,"Atlanta , GA",-84.3879824,33.7489954
"537","Atlanta","GA","2010",5749,"Atlanta , GA",-84.3879824,33.7489954
"538","Atlanta","GA","1998",12624,"Atlanta , GA",-84.3879824,33.7489954
"539","Atlanta","GA","1999",11226,"Atlanta , GA",-84.3879824,33.7489954
"540","Atlanta","GA","2000",11583,"Atlanta , GA",-84.3879824,33.7489954
"541","Atlanta","GA","2001",10808,"Atlanta , GA",-84.3879824,33.7489954
"542","Atlanta","GA","2006",7548,"Atlanta , GA",-84.3879824,33.7489954
"543","Atlanta","GA","2011",6097,"Atlanta , GA",-84.3879824,33.7489954
"544","Atlanta","GA","2012",6027,"Atlanta , GA",-84.3879824,33.7489954
"545","Aurora","CO","1990",3191,"Aurora , CO",-104.8319195,39.7294319
"546","Aurora","CO","2012",1433,"Aurora , CO",-104.8319195,39.7294319
"547","Aurora","CO","1988",2625,"Aurora , CO",-104.8319195,39.7294319
"548","Aurora","CO","1989",2859,"Aurora , CO",-104.8319195,39.7294319
"549","Aurora","CO","2008",1621,"Aurora , CO",-104.8319195,39.7294319
"550","Aurora","CO","2009",1520,"Aurora , CO",-104.8319195,39.7294319
"551","Aurora","CO","2006",1857,"Aurora , CO",-104.8319195,39.7294319
"552","Aurora","CO","2007",1685,"Aurora , CO",-104.8319195,39.7294319
"553","Aurora","CO","1985",2250,"Aurora , CO",-104.8319195,39.7294319
"554","Aurora","CO","1986",2868,"Aurora , CO",-104.8319195,39.7294319
"555","Aurora","CO","1987",2700,"Aurora , CO",-104.8319195,39.7294319
"556","Aurora","CO","2001",1641,"Aurora , CO",-104.8319195,39.7294319
"557","Aurora","CO","2002",1827,"Aurora , CO",-104.8319195,39.7294319
"558","Aurora","CO","2003",1700,"Aurora , CO",-104.8319195,39.7294319
"559","Aurora","CO","1991",3746,"Aurora , CO",-104.8319195,39.7294319
"560","Aurora","CO","1992",4064,"Aurora , CO",-104.8319195,39.7294319
"561","Aurora","CO","1993",4457,"Aurora , CO",-104.8319195,39.7294319
"562","Aurora","CO","1994",3661,"Aurora , CO",-104.8319195,39.7294319
"563","Aurora","CO","1995",1958,"Aurora , CO",-104.8319195,39.7294319
"564","Aurora","CO","1996",1629,"Aurora , CO",-104.8319195,39.7294319
"565","Aurora","CO","1997",1658,"Aurora , CO",-104.8319195,39.7294319
"566","Aurora","CO","1998",1496,"Aurora , CO",-104.8319195,39.7294319
"567","Aurora","CO","1999",1454,"Aurora , CO",-104.8319195,39.7294319
"568","Aurora","CO","2000",1513,"Aurora , CO",-104.8319195,39.7294319
"569","Aurora","CO","2005",1835,"Aurora , CO",-104.8319195,39.7294319
"570","Aurora","CO","2010",1449,"Aurora , CO",-104.8319195,39.7294319
"571","Aurora","CO","2004",1739,"Aurora , CO",-104.8319195,39.7294319
"572","Aurora","CO","2011",1448,"Aurora , CO",-104.8319195,39.7294319
"573","Aurora","IL","2010",634,"Aurora , IL",-88.3200715,41.7605849
"574","Aurora","IL","2012",563,"Aurora , IL",-88.3200715,41.7605849
"575","Aurora","IL","2011",636,"Aurora , IL",-88.3200715,41.7605849
"576","Austin","TX","1985",2363,"Austin , TX",-97.7430608,30.267153
"577","Austin","TX","1986",2667,"Austin , TX",-97.7430608,30.267153
"578","Austin","TX","1988",2508,"Austin , TX",-97.7430608,30.267153
"579","Austin","TX","1989",2605,"Austin , TX",-97.7430608,30.267153
"580","Austin","TX","1990",3326,"Austin , TX",-97.7430608,30.267153
"581","Austin","TX","1991",2968,"Austin , TX",-97.7430608,30.267153
"582","Austin","TX","1996",3821,"Austin , TX",-97.7430608,30.267153
"583","Austin","TX","1997",3527,"Austin , TX",-97.7430608,30.267153
"584","Austin","TX","1998",3026,"Austin , TX",-97.7430608,30.267153
"585","Austin","TX","1999",2790,"Austin , TX",-97.7430608,30.267153
"586","Austin","TX","1987",2313,"Austin , TX",-97.7430608,30.267153
"587","Austin","TX","2001",3180,"Austin , TX",-97.7430608,30.267153
